Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation status,Countries applicable,Partners applicable,Automation mapped TC
Gift Card,Saved Card Purchase,GC-SAV-004,GC-SAV-004,Saved card purchase with CVV required for security,"- Merchant requires CVV for saved cards
- CVV verification enabled
- Card saved without CVV stored","- Saved card: Visa ending 1234
- CVV: 123 (required)
- Amount: $75.00","1. Customer selects saved card
2. System prompts for CVV
3. Customer enters CVV
4. Purchase processed","1. CVV validation SUCCESSFUL ✓

Database - payments table:
-> transaction_status_id: 1
-> transaction_method_id: 2 (saved card)
-> CVV verified (not stored)

Database - gift_card_transactions table:

2. CVV requirement satisfied ✓
3. Purchase completed ✓",gift_card;saved_card;cvv_required;security;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Saved Card Purchase,GC-SAV-005,GC-SAV-005,Saved card purchase with token mismatch (security),"- Token ID doesn't match customer
- Security validation active
- Potential fraud attempt","- master_token_id: Token belonging to different customer
- shopper_id mismatch
- Amount: $50.00","1. Attempt to use another customer's token
2. System validates token ownership
3. Mismatch detected","1. Purchase BLOCKED ✓

Response:
-> Error: ""Invalid card token""
-> Security alert triggered

Database - payments table:
-> transaction_status_id: 2 (failed)
-> reason: ""Token validation failed""

2. Token ownership validated ✓
3. Security violation logged ✓
4. Customer prevented from using other's card ✓",gift_card;saved_card;token_mismatch;security;fraud;negative_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-003,GC-RED-003,Multiple redemptions until gift card balance exhausted,"- Gift card balance: $75.00
- Multiple orders over time","- Initial balance: $90.00
- Redemption 1: $30.00
- Redemption 2: $40.00
- Redemption 3: $20.00","1. First redemption: $30.00 (balance: $70.00)
2. Second redemption: $40.00 (balance: $30.00)
3. Third redemption: $30.00 (balance: $0.00)
4. Verify final status","1. All redemptions SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp


Balance Calculation (not stored, calculated from transactions):
-> Query all transactions for this gc_reference
-> Balance = PURCHASE amount - SUM(REDEEM amounts) + SUM(REFUND amounts)
-> Example: $75 (purchase) - $60 (redeemed) = $40 (current balance)
After Redemption 1:

After Redemption 2:

After Redemption 3:

2. Multiple redemptions tracked ✓
3. Final status: Fully Redeemed ✓",gift_card;redemption;multiple_redemptions;exhausted;positive_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-004,GC-RED-004,Redemption attempt with insufficient gift card balance,"- Gift card balance: $20.00
- Order total: $50.00","- Gift card code: Valid code
- Current balance: $20.00
- Redemption attempt: $50.00
- Shortage: $30.00","1. Customer applies gift card
2. System checks balance
3. Insufficient balance detected
4. Customer notified","1. Partial application or rejection ✓

Option A - Partial Application:
-> Applied: $20.00 (available balance)
-> Remaining to pay: $30.00
-> Customer chooses additional payment method

Option B - Rejected:
-> Error: ""Insufficient gift card balance""
-> Available: $20.00, Required: $50.00

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp



Balance Calculation (not stored, calculated from transactions):
-> Query all transactions for this gc_reference
-> Balance = PURCHASE amount - SUM(REDEEM amounts) + SUM(REFUND amounts)
-> Example: $75 (purchase) - $60 (redeemed) = $40 (current balance)
2. Customer informed of shortage ✓",gift_card;redemption;insufficient_balance;negative_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-005,GC-RED-005,Redemption attempt using expired gift card,"- Gift card exists
- expiry_date passed
- Status: Expired","- Gift card code: Valid code
- expiry_date: 2023-12-31 (past)
- Current date: 2024-01-15
- Balance: $50.00 (unused)","1. Customer enters expired gift card code
2. System validates expiry date
3. Expiry detected","1. Redemption REJECTED ✓

Response:
-> Error: ""Gift card expired""
-> Expiry date: 2023-12-31
-> Message: ""This gift card is no longer valid""

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> Not redeemable

2. Expired card cannot be used ✓",gift_card;redemption;expired;validation;negative_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-008,GC-RED-008,Gift card redemption across multiple separate orders,"- Gift card balance: $75.00
- Multiple orders at different times","- Gift card: Single card
- Order 1: $30.00 (Day 1)
- Order 2: $25.00 (Day 3)
- Order 3: $45.00 (Day 5)","1. Order 1: Use $30.00
2. Order 2: Use $25.00
3. Order 3: Use $45.00
4. Verify balance tracking","1. All orders SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
After Order 1:

After Order 2:

After Order 3:

2. Multiple orders processed ✓
3. Balance tracked correctly ✓",gift_card;redemption;multiple_orders;tracking;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-009,GC-RED-009,Concurrent redemption attempts on same gift card (race condition),"- Gift card balance: $50.00
- Two simultaneous redemption attempts
- Same card code used","- Gift card: Balance $50.00
- Attempt 1: $30.00 (simultaneous)
- Attempt 2: $30.00 (simultaneous)","1. User submits two orders simultaneously
2. Both attempt to use same gift card
3. System handles race condition","1. Race condition handled ✓

Option A - First wins:
-> First redemption: Success ($30.00)
-> Second redemption: Failed (insufficient balance)
-> Final balance: $20.00

Option B - Lock mechanism:
-> First locks card
-> Second waits or fails
-> Prevents double redemption

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> Only one redemption succeeds
-> Transaction locking works

2. Double redemption prevented ✓
3. Data integrity maintained ✓",gift_card;redemption;concurrent;race_condition;locking;negative_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-010,GC-RED-010,Gift card redemption retry after initial failure,"- First redemption failed (timeout/error)
- Gift card still valid
- Balance unchanged","- Gift card: Valid code
- Balance: $50.00
- First attempt: Failed (timeout)
- Second attempt: Retry","1. First redemption attempt fails
2. Customer retries
3. Second attempt processes successfully","1. Retry SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> No double redemption
-> Retry handled properly

Database - payments table:
-> Only one successful transaction
-> First attempt: Failed/Timeout
-> Second attempt: Success

2. Idempotency maintained ✓
3. No duplicate deduction ✓",gift_card;redemption;retry;error_recovery;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-012,GC-RED-012,Redemption with multiple gift cards on single order,"- Customer has 2 gift cards
- Card 1: Balance $30.00
- Card 2: Balance $40.00
- Order total: $60.00","- Gift card 1: $30.00
- Gift card 2: $40.00
- Order total: $60.00
- Combined: $70.00 ($10.00 excess)","1. Apply gift card 1: $30.00
2. Apply gift card 2: $30.00 (partial)
3. Process order: $60.00 total
4. Verify both cards updated","1. Multiple cards applied ✓

Database - gift_card_transactions (Card 1):

Database - gift_card_transactions (Card 2):

Database - payments table:
-> Multiple entries OR combined
-> Total: $60.00
-> transaction_method_id: 8 (gift card)

2. Order paid with 2 gift cards ✓
3. Correct balances updated ✓",gift_card;redemption;multiple_cards;positive_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption,GC-RED-014,GC-RED-014,Gift card redemption - Split fee value exceeds sale amount (sale fails),"- Gift card exists with valid balance
- Redemption API active
- Split fee payload validation active
- split_fee value > total sale amount","- Gift card code: Valid code with $90 balance
- Redemption amount (sale total): $50.00
- split_fee: [{type_id: 3, value_type: ""amount"", value: 60.00}] ($60 > $50 sale)
- Test 2: split_fee: [{type_id: 3, value_type: ""amount"", value: 50.01}] (just over sale)
- Test 3: split_fee: [{type_id: 3, value_type: ""amount"", value: 50.00}] (equal to sale - edge case)","1. Initiate gift card redemption with sale amount $50.00
2. Pass split_fee with value: 60.00 (exceeds sale amount)
3. Verify sale fails with API error
4. Verify error message: ""split_fee[0].value must be less than total""
5. Verify no payment entry created
6. Verify no gift_card_transactions entry created
7. Verify gift card balance unchanged
8. Repeat with split_fee value: 50.01 (just over sale)
9. Verify same failure
10. Repeat with split_fee value: 50.00 (equal to sale - edge case)
11. Verify behavior (pass or fail based on validation rule)","1. Split fee > sale amount — Sale FAILED ✓

Test 1 (split_fee $60 > sale $50):
-> Sale FAILS
-> API Response: {""message"": ""split_fee[0].value must be less than total""}
-> No payment entry created
-> No gift_card_transactions entry created
-> Gift card balance unchanged: $75.00

Test 2 (split_fee $50.01 > sale $50):
-> Sale FAILS
-> API Response: {""message"": ""split_fee[0].value must be less than total""}
-> No payment entry created
-> Gift card balance unchanged: $75.00

Test 3 (split_fee $50.00 = sale $50 — edge case):
-> Verify behavior: May pass or fail depending on validation (< vs <=)
-> If fails: {""message"": ""split_fee[0].value must be less than total""}
-> If passes: payment created with full split

Database - payments table:
-> No entry for Test 1 and Test 2
-> Test 3: Depends on validation rule

Database - gift_card_transactions table:
-> No entry for Test 1 and Test 2

Database - payment_split_commission table:
-> No entry for Test 1 and Test 2

2. Split fee validation enforced ✓
3. Exact error message returned ✓
4. No partial processing on failure ✓
5. Gift card balance not affected ✓",gift_card;redemption;split_fee;validation;amount_exceeded;negative_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Limits & Restrictions,GC-LIM-001,GC-LIM-001,Gift card country restriction validation,"- Country limits configured in country table
- US (country_id: 7): max $500.00
- Cardstream-CH configured","- Payment provider: Cardstream-CH (payment_provider_id: 3)
- Test: US merchant, $400.00 (within limit)
- Test: US merchant, $600.00 (exceeds $500 limit)","1. Attempt purchase in US within limit ($400.00)
2. Attempt purchase in US exceeding limit ($600.00)
3. System validates against US country limit
4. Accept/Reject based on limit","1. Country limits enforced ✓

Test 1 (US - $400):
-> ACCEPTED: Within $500 limit
-> Purchase successful

Test 2 (US - $600):
-> REJECTED: Exceeds $500 limit
-> Error: ""Amount exceeds country maximum""

Database - country table:
-> country_id: 7 limits enforced
-> Validation working correctly

2. Country-specific limits validated ✓",gift_card;limits;country_restriction;validation;boundary_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Limits & Restrictions,GC-LIM-002,GC-LIM-002,Gift card merchant restriction validation,"- Merchant-specific limits configured
- Merchant A: Enabled
- Merchant B: Disabled for gift cards
- Merchant C: Enabled
- Cardstream-CH configured","- Merchant A: $75.00 purchase
- Merchant B: $50.00 purchase
- Merchant C: $90.00 purchase","1. Attempt purchase at each merchant
2. Validate merchant configuration
3. Apply merchant-specific rules","1. Merchant restrictions enforced ✓

Merchant A ($75):
-> ACCEPTED: Within limit
-> Purchase successful

Merchant B ($50):
-> REJECTED: Gift cards disabled
-> Error: ""Gift cards not available for this merchant""

Merchant C ($90):
-> ACCEPTED: Within limit
-> Purchase successful

Database - merchant configuration:
-> gift_card_enabled flag checked
-> Per-merchant limits enforced

2. Merchant-specific rules validated ✓",gift_card;limits;merchant_restriction;validation;config_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Purchase,GC-PUR-016,GC-PUR-016,Gift card purchase - Invalid payload validation (First Name & Last Name with alphanumeric/special characters),"- Merchant configured in CardStream
- Gift card functionality enabled
- Country: UK (country_id: 7)
- Payload validation rules active","- Test 1: First Name = ""John123"", Last Name = ""Doe456"" (alphanumeric)
- Test 2: First Name = ""O'Brien"", Last Name = ""Smith-Jones"" (special chars: apostrophe, hyphen)
- Test 3: First Name = "" John "", Last Name = "" Doe "" (leading/trailing spaces)
- Test 4: First Name = ""José"", Last Name = ""Müller"" (accented characters)
- Test 5: First Name = ""123!@#"", Last Name = ""$%^&*"" (only special chars/numbers)
- Amount: $50.00 for each test
- Card: Valid Visa 4929421234600821","1. Initiate gift card purchase with First Name = ""John123"", Last Name = ""Doe456""
2. Complete payment and verify sale succeeds
3. Verify first_name and last_name are trimmed/sanitized in DB
4. Repeat with First Name = ""O'Brien"", Last Name = ""Smith-Jones""
5. Verify sale succeeds with special characters trimmed
6. Repeat with names containing leading/trailing spaces
7. Verify spaces are trimmed in DB
8. Repeat with accented characters
9. Verify sale succeeds
10. Repeat with only special chars/numbers
11. Verify sale succeeds - all values trimmed","1. All sales SUCCESSFUL ✓ — names are trimmed and accepted

Test 1 (Alphanumeric names):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""John123"" (trimmed)
-> last_name stored as ""Doe456"" (trimmed)

Test 2 (Special char names - apostrophe, hyphen):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""O'Brien"" (trimmed)
-> last_name stored as ""Smith-Jones"" (trimmed)

Test 3 (Leading/trailing spaces):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""John"" (spaces trimmed)
-> last_name stored as ""Doe"" (spaces trimmed)

Test 4 (Accented characters):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""José"" (trimmed)
-> last_name stored as ""Müller"" (trimmed)

Test 5 (Only special chars/numbers):
-> Sale succeeds with transaction_status_id: 1
-> Values trimmed and stored

Database - payments table:
-> transaction_status_id: 1 for all tests
-> All name fields trimmed before storage

2. All name variations accepted ✓
3. All values trimmed in DB ✓
4. No validation errors on name fields ✓",gift_card;purchase;payload_validation;name_validation;trimming;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Purchase,GC-PUR-017,GC-PUR-017,Gift card purchase - Invalid email validation (sale fails),"- Merchant configured in CardStream
- Gift card functionality enabled
- Email validation active in payload","- Test 1: email = """" (empty)
- Test 2: email = ""invalid-email"" (no @ symbol)
- Test 3: email = ""@domain.com"" (no local part)
- Test 4: email = ""user@"" (no domain)
- Test 5: email = ""user@domain"" (no TLD)
- Test 6: email = null (missing field)
- Amount: $50.00 for each test
- Card: Valid Visa 4929421234600821","1. Initiate gift card purchase with empty email
2. Verify sale fails with email validation error
3. Repeat with ""invalid-email"" (no @ symbol)
4. Verify sale fails
5. Repeat with ""@domain.com"" (no local part)
6. Verify sale fails
7. Repeat with ""user@"" (no domain)
8. Verify sale fails
9. Repeat with ""user@domain"" (no TLD)
10. Verify sale fails
11. Repeat with null/missing email field
12. Verify sale fails","1. All sales FAILED ✓ — invalid email rejected

Test 1 (empty email):
-> Sale FAILS
-> API error: Email validation failed

Test 2 (no @ symbol):
-> Sale FAILS
-> API error: Invalid email format

Test 3 (no local part):
-> Sale FAILS
-> API error: Invalid email format

Test 4 (no domain):
-> Sale FAILS
-> API error: Invalid email format

Test 5 (no TLD):
-> Sale FAILS
-> API error: Invalid email format

Test 6 (null/missing):
-> Sale FAILS
-> API error: Email is required

Database - payments table:
-> No payment entry created for any test
-> No gift_card_transactions entry created

2. All invalid emails rejected ✓
3. No payment processed with invalid email ✓
4. Proper error messages returned ✓",gift_card;purchase;email_validation;invalid_email;negative_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Security,GC-SEC-001,GC-SEC-001,Gift card code validation and invalid code handling (security),"- Gift card code validation active
- Invalid code detection enabled
- Security monitoring enabled","- Multiple invalid codes entered
- Mix of non-existent, malformed, and empty codes
- Valid code format: GC-XXXX-XXXX","1. Enter non-existent gift card code
2. Enter malformed code (special characters, SQL injection patterns)
3. Enter empty/null code
4. Enter valid code format but non-existent
5. Enter valid existing code
6. Verify system correctly identifies valid vs invalid codes","1. Invalid code REJECTED ✓

Invalid code attempts:
-> Error: ""Invalid gift card code""
-> No transaction created for invalid codes
-> No balance deduction for invalid codes

Security Log:
-> Invalid code attempts logged
-> Code format validation enforced
-> SQL injection/XSS patterns blocked

Database - gift_card_transactions table:
-> No entries created for invalid code attempts
-> Only valid code redemption creates entry

2. Code format validation enforced ✓
3. Malformed input handled securely ✓
4. Valid code accepted correctly ✓",gift_card;security;code_validation;invalid_code;negative_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
