Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation Status,Countries applicable,Partners applicable,Automation mapped TC
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC022,Wallet APIs - Concurrent DB updates - Database locking mechanisms,"- Merchant in US (<country_id>) configured
Multiple concurrent database update requests
Database locking testing
Race condition prevention","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
Wallet balance: CHF 100.00
Concurrent operations: Payment CHF 50 + Recharge CHF 25 simultaneously","1. Trigger concurrent database updates for same shopper_id

2. One request attempts payment (CHF 50 debit)

3. Another request attempts recharge (CHF 25 credit) simultaneously

4. Verify database locking prevents inconsistent state

5. Verify operations serialized properly

6. Verify final balance is correct

7. Verify transaction_wallet entries sequential","1. Concurrent updates handled correctly with database locking

2. Database Locking:
Row-level locks acquired
Operations serialized (one completes before other starts)
NO simultaneous balance updates

3. Execution Order (either):
Option A: Payment first, then Recharge
- Balance: CHF 100 → CHF 50 (payment) → CHF 75 (recharge)

Option B: Recharge first, then Payment
- Balance: CHF 100 → CHF 125 (recharge) → CHF 75 (payment)

Final balance: CHF 75.00 (correct in both cases)

4. Database - transaction_wallet:
Two entries with sequential timestamps
Entry 1: timestamp_1
Entry 2: timestamp_2 (after timestamp_1)
NO overlapping updates

5. Locking Mechanism:
SELECT FOR UPDATE used
Transaction isolation enforced
Deadlock prevention
Consistent state maintained",wallet_api;concurrent_updates;db_locking;isolation;race_condition_prevention;cardstream_ch;,P1,Can't be automated,US,NA,NA
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC023,Wallet APIs - Orphaned records - Payment processed but DB not updated,"- Merchant in US (<country_id>) configured
Payment gateway processes successfully
Database update fails
Orphaned transaction testing","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
Wallet balance: CHF 100.00
Payment amount: CHF 50.00
Scenario: Gateway success but DB write fails","1. Process wallet payment where gateway succeeds

2. Simulate database write failure after gateway confirmation

3. Verify orphaned record detection

4. Verify reconciliation process identifies discrepancy

5. Verify retry or manual intervention process

6. Verify wallet balance eventually consistent

7. Verify audit logs capture the issue","1. Orphaned record scenario detected and handled

2. Initial State:
Gateway: Payment SUCCESS
Database: Write FAILED
Balance: Still CHF 100.00 (inconsistent)

3. Reconciliation Process:
Orphaned transaction detected
Gateway has authorization: SUCCESS
Database has NO entry
Discrepancy flagged

4. Resolution:
Retry database write: SUCCESS
OR Manual intervention required
Wallet balance updated: CHF 50.00
Transaction_wallet entry created retroactively

5. Audit Trail:
Orphaned record logged
Timestamp of detection
Resolution timestamp
Manual review flag if needed

6. Final Consistent State:
Gateway: SUCCESS
Database: Entry created
Balance: CHF 50.00 (corrected)
Reconciliation: Complete

7. Monitoring:
Alert sent for orphaned records
Dashboard shows reconciliation status
Automatic retry attempted",wallet_api;orphaned_records;db_failure;reconciliation;consistency;negative_test;cardstream_ch;,P1,Can't be automated,US,NA,NA
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC026,Wallet APIs - Cross-shopper access - Shopper A accessing Shopper B wallet ,"- Merchant in US (<country_id>) configured
Two customers with separate wallets
Cross-shopper security testing
Unauthorized access prevention","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
Shopper A: shopper_id = <shopper_id>, balance CHF 100.00
Shopper B: shopper_id = <shopper_id>, balance CHF 75.00
Attack: Shopper A tries to access/use Shopper B wallet","1. Shopper A authenticates successfully

2. Shopper A attempts to query Shopper B wallet balance

3. Verify API rejects request - unauthorized access

4. Shopper A attempts to make payment using Shopper B wallet

5. Verify transaction blocked

6. Verify security incident logged

7. Verify NO cross-shopper operations possible","1. Cross-shopper access PREVENTED

2. Security Validation:
Shopper A authenticated: YES
Attempting access to Shopper B: DETECTED
Access denied: YES

3. API Response:
HTTP 403 Forbidden
{
    ""error"": ""Unauthorized Access"",
    ""message"": ""You do not have permission to access this wallet""
}

4. Database:
NO wallet query executed for Shopper B
NO balance disclosed
Shopper B wallet untouched

5. Security Incident:
Incident logged: YES
Attempted access: Shopper A → Shopper B
Timestamp: Recorded
Alert generated: YES

6. Shopper Isolation:
Each shopper can ONLY access own wallet
shopper_id validation enforced
Session-based isolation
NO cross-shopper operations

7. CRITICAL - Security:
Strict access control
Authorization enforced
Audit trail complete
NO data leakage",wallet_api;security;cross_shopper_access;unauthorized_access;authorization;negative_test;cardstream_ch;,P1,Can't be automated,US,NA,NA
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC027,Wallet APIs - Rate limiting - Multiple rapid requests from same shopper_id,"- Merchant in US (<country_id>) configured
Rate limiting enabled
Multiple rapid requests from same user
DDoS prevention testing","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
Rate limit: 100 requests per minute
Test: Send 150 requests in 30 seconds","1. Send rapid sequential requests from same shopper_id

2. Send 150 requests within 30 seconds (exceeds 100/min limit)

3. Verify rate limiting kicks in after threshold

4. Verify requests blocked with HTTP 429 Too Many Requests

5. Verify Retry-After header present in response

6. Verify legitimate requests still processed within limit

7. Verify rate limit resets after time window","1. Rate limiting enforced correctly

2. Request Flow:
Requests 1-100: SUCCESS (within limit)
Requests 101-150: BLOCKED (rate limit exceeded)

3. Rate Limit Response:
HTTP 429 Too Many Requests
{
    ""error"": ""Rate Limit Exceeded"",
    ""message"": ""Too many requests. Please retry after 30 seconds"",
    ""retry_after"": 30,
    ""limit"": 100,
    ""window"": ""60 seconds""
}

4. Headers:
X-RateLimit-Limit: 100
X-RateLimit-Remaining: 0
X-RateLimit-Reset: <timestamp>
Retry-After: 30

5. Rate Limit Tracking:
Per shopper_id tracking
Time window: 60 seconds
Counter resets after window
Legitimate use not impacted

6. Protection:
DDoS prevention: YES
API abuse prevention: YES
Fair usage enforced: YES

7. After Reset:
Wait 30 seconds
Rate limit reset
New requests: SUCCESS",wallet_api;rate_limiting;throttling;ddos_prevention;http_429;cardstream_ch;,P1,Can't be automated,US,NA,NA
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC028,Wallet APIs - Concurrent recharge and payment - Race condition on same wallet,"- Merchant in US (<country_id>) configured
Customer initiates recharge and payment simultaneously
Same wallet accessed concurrently
Race condition testing","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
Wallet balance: CHF 10.00
Concurrent: Recharge CHF 50.00 AND Payment CHF 30.00 simultaneously","1. Initiate wallet recharge (CHF 50) and payment (CHF 30) at exact same time

2. Both operations attempt to read/write same wallet balance

3. Verify database locking prevents race condition

4. Verify operations serialized properly

5. Verify final balance is correct

6. Verify transaction_wallet has both entries sequentially

7. Verify NO balance corruption","1. Concurrent operations handled correctly - NO race condition

2. Database Locking:
Row-level lock acquired
Operations serialized
One completes before other starts

3. Execution Order (either):
Option A: Recharge first, then Payment
- CHF 10 → CHF 60 (recharge) → CHF 30 (payment)

Option B: Payment first, then Recharge
- CHF 10 → CHF 10 (payment fails - insufficient)
- Then Recharge → CHF 60 → CHF 30 (retry payment)

4. Final Balance:
Starting: CHF 10.00
After recharge: CHF 60.00
After payment: CHF 30.00
Final: CHF 30.00 ✓

5. Database - transaction_wallet:
Entry 1: Recharge +CHF 50.00 (timestamp_1)
Entry 2: Payment -CHF 30.00 (timestamp_2)
Sequential timestamps
NO overlapping

6. CRITICAL - No Corruption:
Balance always consistent
NO race condition
NO lost updates
Locking enforced",wallet_api;concurrent_operations;recharge_payment;race_condition;db_locking;cardstream_ch;,P1,Automated,US,NA,"CH_WA_TC_027, CH_WA_TC_028"
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC029,Wallet APIs - SQL injection attempts - Special characters in input,"- Merchant in US (<country_id>) configured
Malicious SQL injection attempts
Security testing
Input sanitization validation","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
shopper_id: <shopper_id>' OR '1'='1
order_id: 1; DROP TABLE payments;--
reason: '; DELETE FROM transaction_wallet WHERE '1'='1","1. Submit wallet API requests with SQL injection payloads

2. Attempt SQL injection in shopper_id field

3. Attempt SQL injection in order_id field

4. Attempt SQL injection in reason field

5. Verify ALL attempts blocked by input validation

6. Verify NO SQL execution of malicious code

7. Verify database tables remain intact

8. Verify security logs record attempts","1. SQL injection attempts BLOCKED

2. Input Validation:
Malicious input detected
Requests rejected before database query
Proper sanitization applied

3. API Response:
HTTP 400 Bad Request
{
    ""error"": ""Invalid Input"",
    ""message"": ""Input contains invalid characters""
}

4. Database Security:
NO malicious queries executed
Prepared statements/parameterized queries used
Tables NOT dropped
Data NOT deleted
Database integrity: 100% ✓

5. Security Measures:
Input sanitization: YES
Parameterized queries: YES
Stored procedures: Used where applicable
Whitelist validation: Applied

6. Security Incident Logging:
SQL injection attempt: LOGGED
Source IP: Recorded
Payload: Logged (sanitized)
Timestamp: Recorded
Alert: Generated

7. CRITICAL - Prevention:
NO SQL injection possible
Database protected
Security best practices enforced",wallet_api;security;sql_injection;input_sanitization;parameterized_queries;negative_test;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_011
WALLET,wallet_payment,WP-01TC,CSH-WP-01TC030,Wallet APIs - XSS prevention - Special characters in name and address fields,"- Merchant in US (<country_id>) configured
XSS attack attempts
Security testing
HTML/JavaScript injection prevention","- Refer Apidog for the Wallet API requests
- Email: <email>
- Country: US
- Currency: CHF
Name: <script>alert('XSS')</script>
Address: <img src=x onerror=alert('XSS')>
Reason: <iframe src=""javascript:alert('XSS')""></iframe>","1. Submit wallet API requests with XSS payloads

2. Attempt XSS injection in name field

3. Attempt XSS injection in address field

4. Attempt XSS injection in reason field

5. Verify ALL attempts sanitized or rejected

6. Verify NO script execution when data displayed

7. Verify HTML encoding applied to stored data

8. Verify security logs record attempts","1. XSS attempts PREVENTED

2. Input Sanitization:
HTML tags: Stripped or encoded
JavaScript: Removed
Event handlers: Blocked
Malicious code: Neutralized

3. API Response:
Either REJECTED with validation error
OR ACCEPTED with sanitized data

4. Data Storage:
If stored: HTML entities encoded
<script> stored as: &lt;script&gt;
Safe to display without execution
NO active code stored

5. Output Encoding:
When data retrieved: Already encoded
Display in UI: Safe
NO script execution
XSS prevented at multiple layers

6. Security Validation:
Content Security Policy: Enforced
X-XSS-Protection header: Set
Output encoding: Applied
Input validation: Enforced

7. CRITICAL - Protection:
NO XSS vulnerability
Multi-layer defense
Safe data storage and display",wallet_api;security;xss_prevention;input_sanitization;output_encoding;negative_test;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_011
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC001,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - 3DS Card,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid 3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF 50.00
-> Balance after: CHF 50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_002
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC002,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - Non-3DS Card,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid Non-3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF 50.00
-> Balance after: CHF 50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;non_3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_002
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC003,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - 3DS Card,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid 3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF 50.00
-> Balance after: CHF 50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_002
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC004,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - Non-3DS Card,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid Non-3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF 50.00
-> Balance after: CHF 50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;non_3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_004
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC005,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - 3DS Card,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid 3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF0.00
-> Recharge amount: CHF50.00
-> Final balance: CHF50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF50.00
-> Balance after: CHF50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_004
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC006,Wallet recharge - End to End - Verify the wallet recharge getting processed for the Cardstream-CH merchant - CH - Non-3DS Card✅,"""- Merchant in US (<country_id>) configured
- Customer has wallet balance available
- Wallet recharge enabled""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid Non-3DS card token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request is success and the success response is received

3. Verify the transaction_wallet table has a new entry with the transaction_type_id as 1 and the withdrawal_status as 0

4. Verify able to see a new entry in the payments table with the merchant_id value as 0, payment_provider_id as 3, transaction_method_id as <method_id>

5. Verify no fund transfer is happening for the recharge

6. Verify the Cardstream-CH dashboard entries and updated as expected""","""1. Recharge SUCCESSFUL to wallet ✓

2. Wallet balance validation:
-> Initial balance: CHF0.00
-> Recharge amount: CHF50.00
-> Final balance: CHF50.00 ✓
-> Recharge: Correct

3. Database - transaction_wallet:
-> transaction_id: generated
-> shopper_id: [provided]
-> transaction_type: 'payment' or 'debit'
-> amount: 50.00
-> currency: 'CHF'
-> card_payment_id: [linked payment]
-> withdrawal_status: 0
-> created_at: timestamp ✓

4. Database - payments:
-> payment_id: generated
-> customer_id: [provided]
-> amount: 50.00
-> currency: 'CHF'
-> transaction_status_id: 1 (success)
-> wallet_transaction_id: [linked]
-> created_at: timestamp ✓

5. Wallet history visible:
-> Transaction: Payment
-> Amount: -CHF50.00
-> Balance after: CHF50.00
-> Date/Time: [timestamp]
-> Description: ""Payment for order #[order_id]""
-> User can view in wallet dashboard ✓""",wallet_recharge;end_to_end;recharge_success;region_ch;currency_chf;non_3ds_card;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_004
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC007,Wallet recharge - Recharge declined from gateway - Verify balance and history not updated ,"""- Merchant in US (<country_id>) configured
- Customer has wallet
- Gateway declines the transaction""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid but insufficient funds on card
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass all mandatory values for the recharge

 2. Verify the API request fails and the decline response is received from gateway

3. Verify the transaction_wallet table has NO new entry

4. Verify NO new entry in the payments table

5. Verify wallet balance remains unchanged

6. Verify the Cardstream-CH dashboard shows declined transaction""","""1. Recharge FAILED ✗

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 0.00 ✓
-> Balance UNCHANGED

3. Database - transaction_wallet:
-> NO new entry created ✓

4. Database - payments:
-> NO successful payment entry ✓
-> May have failed entry with transaction_status_id: 3 (failed)

5. Wallet history:
-> NO balance change visible ✓

6. Gateway Response:
-> Status: Declined
-> Reason: Insufficient funds / Card declined
-> User notified of failure""",wallet_recharge;gateway_declined;negative_test;balance_unchanged;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_008
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC008,Wallet recharge - Using invalid token - Verify balance and history not updated,"""- Merchant in US (<country_id>) configured
- Customer provides invalid token
- Token validation fails""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Invalid / Non-existent token
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available in the system and pass invalid token

 2. Verify the API request fails with token validation error

3. Verify the transaction_wallet table has NO new entry

4. Verify NO new entry in the payments table

5. Verify wallet balance remains unchanged

6. Verify NO call made to Cardstream-CH dashboard""","""1. Recharge FAILED ✗

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 0.00 ✓
-> Balance UNCHANGED

3. Database - transaction_wallet:
-> NO new entry created ✓

4. Database - payments:
-> NO payment entry ✓

5. Wallet history:
-> NO balance change visible ✓

6. Validation Error:
-> Status: Invalid token
-> Reason: Token not found or expired
-> Gateway not called ✓""",wallet_recharge;invalid_token;negative_test;validation_failed;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_008
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC009,Wallet recharge - Token with wrong shopper reference - Verify recharge fails,"""- Merchant in US (<country_id>) configured
- Token belongs to different shopper
- Cross-customer security validation""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Belongs to different shopper_id
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available but token belongs to different shopper

 2. Verify the API request fails with shopper reference mismatch error

3. Verify the transaction_wallet table has NO new entry

4. Verify NO new entry in the payments table

5. Verify wallet balance remains unchanged

6. Verify security validation blocks the request""","""1. Recharge FAILED ✗

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 0.00 ✓
-> Balance UNCHANGED

3. Database - transaction_wallet:
-> NO new entry created ✓

4. Database - payments:
-> NO payment entry ✓

5. Wallet history:
-> NO balance change visible ✓

6. Security Validation:
-> Status: Shopper mismatch
-> Reason: Token belongs to different shopper
-> Cross-customer usage blocked ✓""",wallet_recharge;wrong_shopper_reference;security_validation;negative_test;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_008
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC010,Wallet recharge - Using token from different shopper_id - Verify recharge fails,"""- Merchant in US (<country_id>) configured
- Token associated with different shopper_id
- Security check prevents cross-customer usage""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid (shopper_id: <shopper_id>)
- Token - Associated with different shopper_id: <shopper_id>
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available but token shopper_id doesn't match

 2. Verify the API request fails with shopper_id validation error

3. Verify the transaction_wallet table has NO new entry

4. Verify NO new entry in the payments table

5. Verify wallet balance remains unchanged

6. Verify security incident is logged""","""1. Recharge FAILED ✗

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 0.00 ✓
-> Balance UNCHANGED

3. Database - transaction_wallet:
-> NO new entry created ✓

4. Database - payments:
-> NO payment entry ✓

5. Wallet history:
-> NO balance change visible ✓

6. Security Validation:
-> Status: Unauthorized token
-> Reason: Token shopper_id mismatch
-> Security incident logged ✓""",wallet_recharge;different_shopper_id;security_check;negative_test;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_008
WALLET,wallet_recharge,WR-01TC,CSH-WR-01TC011,Wallet recharge - Invalid CVV - Verify recharge not processed,"""- Merchant in US (<country_id>) configured
- Valid token but wrong CVV provided
- CVV validation fails at gateway""","""- Refer Apidog for the Wallet recharge API request
- Email: <email>
- Country: US
- Currency: CHF
- Customer ID: valid
- Token - Valid token
- CVV - Invalid/Wrong CVV
- Recharge amount should be within the max_single_transaction_value_limit""","""1. Verify the master_token and customer_id is available with invalid CVV

 2. Verify the API request fails with CVV validation error from gateway

3. Verify the transaction_wallet table has NO new entry

4. Verify NO successful entry in the payments table

5. Verify wallet balance remains unchanged

6. Verify the Cardstream-CH dashboard shows CVV declined""","""1. Recharge FAILED ✗

2. Wallet balance validation:
-> Initial balance: CHF 0.00
-> Recharge amount: CHF 50.00
-> Final balance: CHF 0.00 ✓
-> Balance UNCHANGED

3. Database - transaction_wallet:
-> NO new entry created ✓

4. Database - payments:
-> NO successful payment entry ✓
-> May have failed entry with CVV decline reason

5. Wallet history:
-> NO balance change visible ✓

6. Gateway Response:
-> Status: CVV Declined
-> Reason: Invalid CVV
-> Card not charged ✓""",wallet_recharge;invalid_cvv;cvv_declined;negative_test;cardstream_ch;,P1,Automated,US,NA,CH_WA_TC_011
