Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation Status,Countries applicable,Partners applicable,Automation mapped TC
Cardstream-CH Add Card,Add Card - Multiple Cards,ACCH-MULTI,ACCH-MULTI-001,Add Card - Rate Limit Exceeded (Multiple Attempts Blocked),"""- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Rate limiting configured

- Limit: 5 Add Card attempts per 10 minutes per customer""","""- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Customer ID: valid

- Valid card details

- Attempt limit: 5 per 10 minutes

- Test: 6+ attempts""","""1. Record customer_id and timestamp

2. Attempt Add Card: 1st time

3. Attempt Add Card: 2nd time

4. Attempt Add Card: 3rd time

5. Attempt Add Card: 4th time

6. Attempt Add Card: 5th time (last allowed)

7. Attempt Add Card: 6th time

8. Verify rate limit error

9. Check cooldown period

10. Verify no card saved on 6th attempt""","""1. First 5 attempts: MAY succeed (if valid)
6th attempt: BLOCKED - rate limit
Rate limit error:
-> ""Rate limit exceeded""
-> ""Too many Add Card attempts""
-> ""Please wait before trying again""
-> HTTP 429 (Too Many Requests)
Rate limit details:
-> Limit: 5 attempts per 10 minutes
-> Current: 6th attempt
-> Exceeded by: 1
-> Cooldown: 10 minutes from first attempt
Response headers:
-> X-RateLimit-Limit: 5
-> X-RateLimit-Remaining: 0
-> X-RateLimit-Reset: [timestamp]
-> Retry-After: 600 (seconds)
Database - rate_limit_tracking:
Database - master_token table:
-> customer_id: tracked
-> attempt_count: 6
-> first_attempt_time: timestamp
-> last_attempt_time: timestamp
-> window_expires: timestamp + 10 minutes
-> status: 'blocked'
Blocking behavior:
-> 6th attempt blocked immediately
-> No card processing
-> No API call to Cardstream-CH
-> Error returned instantly
Database - gateway_request_log:
-> 6th attempt logged
-> Error: Rate limit exceeded
-> Customer_id recorded
-> Timestamp recorded
No card saved on 6th attempt ✓
Customer notification:
-> ""You have made too many Add Card attempts""
-> ""Please wait 10 minutes and try again""
-> Clear cooldown period shown
Security benefit:
-> Prevents brute force attacks
-> Prevents card testing
-> Protects against abuse
-> DoS protection
Cooldown window:
-> Must wait 10 minutes from FIRST attempt
-> After cooldown: counter resets
-> Can attempt again after reset
First 5 cards added (if valid) ✓
6th blocked ✓""",add_card_rate_limit; rate_limit_exceeded; too_many_attempts; http_429; throttling; security_validation,P1,Cant be automated,US,NA,NA
Cardstream-CH Add Card,Add Card - Non-3DS,ACCH-NON3DS,ACCH-NON3DS-006,Add Card - Rate Limit Retry Post Cooldown Window,"""- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Rate limiting configured

- Previous test: rate limit exceeded

- Cooldown period: 10 minutes""","""- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Customer ID: same as previous test

- Valid card details

- Previous: 6 attempts (blocked at 6th)

- Current: Post cooldown retry""","""1. Wait for cooldown window to expire (10 minutes)

2. OR simulate time passage

3. Check rate limit status

4. Verify counter reset

5. Attempt Add Card (7th attempt, 1st after reset)

6. Verify request succeeds

7. Check database entries

8. Verify card saved successfully""","""1. Cooldown window expired
Rate limit counter RESET
Retry successful ✓
Rate limit status:
-> Cooldown window: EXPIRED
-> Time elapsed: >10 minutes
-> Counter: RESET to 0
-> Customer: UNBLOCKED
-> Ready for new attempts
Database - rate_limit_tracking:
Before retry:
-> attempt_count: 6 (old)
-> window_expires: [timestamp - expired]
-> status: 'blocked'
After cooldown:
-> new window starts
-> first_attempt_time: NEW timestamp
7th attempt (1st after reset):
-> Rate limit check: PASSED ✓
-> Within limit: 1 of 5
-> Processing allowed
-> Card addition proceeds
-> NEW card entry created ✓
-> Card added successfully
-> three_ds_status: 0
-> Post-cooldown card saved
Database - gateway_request_log:
-> 7th attempt logged
-> Status: SUCCESS
-> Rate limit: PASSED
-> Within new window
Rate limit headers:
-> X-RateLimit-Limit: 5
-> X-RateLimit-Remaining: 4
-> X-RateLimit-Reset: [new timestamp]
Customer experience:
-> Waited 10 minutes
-> Retry successful
-> No more blocking
-> Can add card normally
Validation:
-> Cooldown mechanism working ✓
-> Counter reset working ✓
-> Window expiry working ✓
-> Post-cooldown retry successful ✓
New window:
-> 5 attempts allowed in next 10 minutes
-> Counter starts from 1
-> Normal operation resumed
Security maintained:
-> Rate limiting still active
-> Temporary block only
-> Fair usage enforced
-> System protection maintained""",add_card_rate_limit; rate_limit_reset; cooldown_expired; retry_success; post_cooldown; throttling,P1,Cant be automated,US,NA,NA
Cardstream-CH Add Card,Add Card - Non-3DS,ACCH-NON3DS,ACCH-NON3DS-010,Add Card - Duplicate Card Detection,"""- Duplicate detection configured
- BIN + Last4 matching""","""- Card: 4532 1100 0000 0001 (ALREADY SAVED)""","""1. Verify card already saved
2. Attempt to add SAME card
3. Verify duplicate detection
4. Check no new entry""","""1. Duplicate DETECTED
Error: ""Card already exists""
BIN+Last4 match found
No new entry created ✓""",add_card_duplicate; duplicate_card_detection; bin_last4_match,P1,Pending,US,NA,
Cardstream-CH Add Card,Add Card - Non-3DS,ACCH-NON3DS,ACCH-NON3DS-012,Add Card - Webhook Success Flow,"""- Webhook configured
- Endpoint active and reachable""","""- Valid card
- Webhook URL: active""","""1. Add card successfully
2. Verify webhook sent
3. Check webhook payload and signature
4. Verify delivery""","""1. Card added + Webhook delivered
Event: ""card_added""
HMAC signature valid
HTTP 200 from merchant
Delivery: SUCCESS ✓""",add_card_webhook; webhook_success; webhook_delivery; hmac_signature,P1,Automated,US,NA,CH_AC_TC_001_add_card_with_saved_card_sale.spec.js
Cardstream-CH Add Card,Add Card - Non-3DS,ACCH-NON3DS,ACCH-NON3DS-013,Add Card - Cardstream-CH dashboard Validation,"""- Cardstream-CH dashboard access
- Shopper reference tracking""","""- Valid card
- Cardstream-CH credentials for dashboard""","""1. Add card successfully
2. Login to Cardstream-CH dashboard
3. Search shopper reference
4. Verify card token visible
5. Check all details""","""1. Card visible in Cardstream-CH dashboard ✓
Shopper Reference found
Card Reference Token present
Card details: •••• 0001, 03/2030
Status: Active
All data matches database ✓""",add_card_dashboard; cardstream_dashboard; shopper_reference; dashboard_validation,P1,Cant be automated,US,NA,NA
Cardstream-CH Add Card,Add Card - Multiple Cards,ACCH-MULTI,ACCH-MULTI-002,Add Card - Multiple Card Types (Visa/MC/Electron/JCB),"""- Multiple card types supported""","""- Visa: 4532 1100 0000 0001
- MC: 5404 0000 0000 0001
- Electron: 4929 4212 3460 0821
- JCB: 3530 1113 3330 0000""","""1. Add Visa card
2. Add Mastercard
3. Add Visa Electron
4. Add JCB (if supported)
5. Verify all tokenized correctly""","""1. All card types detected correctly
Visa: scheme_name=visa ✓
MC: scheme_name=mastercard ✓
Electron: scheme_name=visa_electron ✓
JCB: scheme_name=jcb ✓
All visible in dashboard""",add_card_multiple_types; visa_card; mastercard; visa_electron; jcb_card,P1,Pending,US,NA,NA
Cardstream-CH Add Card,Add Card - Non-3DS,ACCH-NON3DS,ACCH-NON3DS-014,Add Card - Back URL Normal Length,"""- back_url parameter supported""","""- back_url: ~50 chars (normal)""","""1. Add Card with back_url
2. Click Cancel
3. Verify redirect to back_url
4. Check parameters preserved""","""1. back_url validated ✓
Cancel button works
Redirects to back_url
All parameters preserved ✓""",add_card_back_url; back_url_validation; cancel_flow,P2,Automated,US,NA,CH_AC_TC_003_add_card_with_back_url_validation.spec.js
Cardstream-CH Add Card,Add Card - Validation,ACCH-VALIDATION,,Add card - Invalid payload,Validation of Invalid payload,Uk -GBP,"""1. Add card sale
2. Validate input params in UI",,,P2,Automated,US,NA,CH_AC_TC_005_add_card_with_different_country_code.spec.js
Cardstream-CH Add Card,Add Card - Encryption,ACCH-ENC,ACCH-ENC-004,Add Card - No Sensitive Data in Browser Console/Logs,"""- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Card encryption enabled

- Browser console logging enabled

- Analytics/monitoring configured""","""- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Card: Visa 4532 1100 0000 0001

- CVV: 356

- Expiry: 03/2030

- Browser: Chrome (DevTools enabled)""","""1. Open Add Card page

2. Open browser Developer Tools:
   - Console tab
   - Network tab
   - Application tab (storage)

3. Enter card details:
   - Card: 4532 1100 0000 0001
   - CVV: 356

4. Submit card details

5. Search Console for:
   - Full card number
   - CVV value
   - Any 16-digit numbers

6. Search Network requests for plaintext card data

7. Check localStorage/sessionStorage for card data

8. Check cookies for sensitive data

9. Verify no sensitive data exposed""","""1. Add Card successful ✓

2. Browser Console inspection:
   - NO full card number (4532110000000001) in logs
   - NO CVV (737) in logs
   - NO 16-digit card patterns
   - Only masked values (****1111) if any

3. Network tab inspection:
   - Request payload: encrypted only
   - NO plaintext PAN in any request
   - NO plaintext CVV in any request
   - Headers: no sensitive data

4. Application storage:
   - localStorage: NO card data
   - sessionStorage: NO card data
   - Cookies: NO sensitive card data
   - IndexedDB: NO card data

5. Analytics events:
   - NO card number in tracking
   - NO CVV in events
   - Masked values only

6. Error messages:
   - NO card details in error logs
   - Generic error messages
   - No sensitive data exposed

7. PCI-DSS Compliance:
   - No sensitive data in client-side logs ✓
   - No data leakage ✓
   - Encryption before any logging ✓""",add_card_encryption; console_security; no_data_leakage; pci_compliance; browser_security,P0,Cant be automated,US,NA,NA
Cardstream-CH Add Card,Add Card - Encryption,ACCH-ENC,ACCH-ENC-005,Add Card - Encryption with Invalid Card Number (Luhn Check Failure),"""- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Card encryption enabled

- Client-side Luhn validation enabled

- Server-side validation enabled""","""- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Invalid Card: 4532 1100 0000 0002 (fails Luhn check)

- CVV: 356

- Expiry: 03/2030

- Note: Last digit changed to fail Luhn""","""1. Open Add Card page

2. Enter invalid card number:
   - Card: 4532 1100 0000 0002 (invalid Luhn)
   - CVV: 356
   - Expiry: 03/2030

3. Submit card details

4. Verify client-side validation triggers

5. Check if card is rejected before encryption

6. If encrypted, verify server-side rejection

7. Check error message displayed

8. Verify no token created""","""1. Add Card FAILS ✓

2. Client-side validation:
   - Luhn check: FAILED
   - Error: ""Invalid card number""
   - Card number validation failed
   - Submission may be blocked

3. If submission proceeds:
   - Card encrypted anyway
   - Server-side validation fails
   - Cardstream-CH rejects invalid card

4. Error response:
   - ""Invalid card number""
   - ""Card validation failed""
   - HTTP 400 or validation error

5. gateway_request_log:
   - Invalid card attempt logged
   - Luhn validation failure
   - No token created

6. master_token table:
   - NO entry created
   - Invalid card rejected

7. Security:
   - Invalid cards rejected early ✓
   - No tokenization of invalid cards ✓
   - Validation before processing ✓""",add_card_encryption; invalid_card; luhn_validation; negative_test; card_validation,P1,Pending,US,NA,NA
Cardstream-CH Add Card,Add Card - Encryption,ACCH-ENC,ACCH-ENC-008,Add Card - Encryption with Invalid CVV,"""- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Card encryption enabled

- CVV validation enabled""","""- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Card: Visa 4532 1100 0000 0001

- Invalid CVV scenarios:
  * CVV: 00 (too short)
  * CVV: 12345 (too long)
  * CVV: ABC (non-numeric)
  * CVV: empty

- Expiry: 03/2030""","""1. Open Add Card page

2. Test Scenario A - CVV too short:
   - Card: 4532 1100 0000 0001
   - CVV: 00
   - Submit and verify rejection

3. Test Scenario B - CVV too long:
   - CVV: 12345
   - Submit and verify rejection

4. Test Scenario C - Non-numeric CVV:
   - CVV: ABC
   - Submit and verify rejection

5. Test Scenario D - Empty CVV:
   - CVV: (empty)
   - Submit and verify rejection

6. Verify all scenarios rejected
7. Check error messages""","""1. All Invalid CVV scenarios FAIL ✓

Scenario A - CVV too short (00):
   - Validation: FAILED
   - Error: ""CVV must be 3-4 digits""
   - Submission blocked

Scenario B - CVV too long (12345):
   - Validation: FAILED
   - Error: ""CVV must be 3-4 digits""
   - Submission blocked

Scenario C - Non-numeric (ABC):
   - Validation: FAILED
   - Error: ""CVV must contain only numbers""
   - Submission blocked

Scenario D - Empty CVV:
   - Validation: FAILED
   - Error: ""CVV is required""
   - Submission blocked

2. Client-side validation:
   - CVV format check ✓
   - Length validation ✓
   - Numeric validation ✓
   - Required field check ✓

3. gateway_request_log:
   - No entries (blocked client-side)
   - OR invalid CVV logged if server-side

4. master_token table:
   - NO entries created
   - Invalid CVV rejected

5. Security:
   - Invalid CVV not processed ✓
   - No tokenization attempts ✓""",add_card_encryption; invalid_cvv; cvv_validation; negative_test; multiple_scenarios,P1,Pending,US,NA,NA
Cardstream-CH Add Card,Add Card - Encryption,ACCH-ENC,ACCH-ENC-012,Add Card - Encryption with AMEX Card (4-digit CVV),"- Merchant in USA (country_id: 7) pointed to Cardstream-CH

- Add card feature enabled

- Card encryption enabled

- AMEX cards accepted

- AMEX 4-digit CVV validation","- Refer Git repository

- Email: testing@datman.je

- Country: USA

- Card: AMEX 3782 8224 6310 005

- CVV: 7373 (4 digits for AMEX)

- Expiry: 03/2030

- Note: AMEX uses 4-digit CVV (CID)","1. Open Add Card page

2. Enter AMEX card details:
   - Card: 3782 8224 6310 005
   - CVV: 7373 (4-digit CID)
   - Expiry: 03/2030

3. Verify CVV field accepts 4 digits for AMEX

4. Submit card details

5. Verify card is encrypted (including 4-digit CVV)

6. Verify card added successfully

7. Check master_token for AMEX entry","1. Add Card successful ✓ (AMEX)

2. CVV validation:
   - AMEX detected (starts with 34/37)
   - 4-digit CVV accepted ✓
   - CVV field allows 4 digits

3. Network payload:
   - Card number encrypted
   - 4-digit CVV encrypted
   - encryptedSecurityCode: encrypted string

4. gateway_request_log:
   - AMEX card encrypted
   - No plaintext data
   - Card masked: ****0002

5. master_token table:
   - Token created
   - last_4_digit: 0002
   - scheme_name: amex
   - Full PAN NOT stored

6. Cardstream-CH dashboard:
   - AMEX recurring contract created
   - Card type: American Express

7. AMEX-specific:
   - 4-digit CVV handled ✓
   - Different card format supported ✓",add_card_encryption; amex_card; 4_digit_cvv; card_type_validation; pci_compliance,P1,Pending,US,NA,NA
