Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation Status
WALLET,wallet_to_card,W2C-CS,W2C-CS-TC003,Wallet to Card - Google Pay / Apple Pay / GFO Sale - Withdrawal to card after wallet refund,"- Checkout-HF merchant configured
- Google Pay / Apple Pay / GFO sale completed
- Wallet refund eligible (withdrawal_status=1)","- Refer Apidog (https://apidog.com/apidoc/project-420514) for W2C API request
- Sale mode: Google Pay / Apple Pay / GFO
- Refund destination: WALLET
- W2C valid: within 30 days, withdrawal_status=1","1. Complete a Checkout-HF sale using Google Pay / Apple Pay / GFO

2. Verify payments table entry for the sale:
   → payment_provider_id: 9 (WALLET)
   → transaction_mode_id: 1
   → transaction_method_id: 6
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → last_4_digits: NULL
   → master_token_id: NULL, cs_mid: NULL and Checkout-HF dashboard

3. Process refund to WALLET (destination=WALLET)

4. Verify:
-> payments table has refund entry
-> transaction_wallet has entry with withdrawal_status=1

5. Process W2C API with valid order_id, shopper_id, amount

6. Verify W2C SUCCESS response

7. Verify transaction_wallet:
-> New entry: transaction_type_id=9, same order_id and amount
-> Original refund entry: withdrawal_status updated to 2

8. Verify Checkout-HF dashboard shows withdrawal from system to CARD","1. Sale SUCCESS - entries in payments table and Checkout-HF dashboard

2. Refund to wallet SUCCESS - transaction_wallet withdrawal_status=1

3. W2C SUCCESS - response: {""outcome"": ""success""}

4. transaction_wallet:
-> New entry: transaction_type_id=9, same order_id, same amount
-> Original refund entry: withdrawal_status=2

5. Checkout-HF dashboard: withdrawal entry visible with correct amount and details",wallet_to_card;google_pay;apple_pay;gfo;checkout_hf;withdrawal_status;,P1,Not-Automated
WALLET,wallet_to_card,W2C-CS,W2C-CS-TC004,Wallet to Card - Wallet Balance Update After Withdrawal Transaction,"- Cardstream merchant configured
- Customer has wallet balance with eligible refund
- Wallet balance API available","- Refer Apidog (https://apidog.com/apidoc/project-420514) for wallet balance and W2C API requests
- Sale mode: New card / Saved card / Express checkout / MOTO
- Refund destination: WALLET","1. Complete a Cardstream sale (New card/Saved card/Express checkout/MOTO)

2. Verify payments table entry for the sale:
   → payment_provider_id: 9 (WALLET)
   → transaction_mode_id: 1
   → transaction_method_id: 6
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → last_4_digits: NULL
   → master_token_id: NULL, cs_mid: NULL and MMS dashboard

3. Process refund to WALLET (destination=WALLET)

4. Verify transaction_wallet entry with withdrawal_status=1

5. Process W2C API with valid order_id, shopper_id, amount

6. Verify W2C SUCCESS

7. Verify transaction_wallet:
-> New entry: transaction_type_id=9
-> Original refund entry: withdrawal_status=2

8. Call wallet_balance API and verify balance is deducted by the W2C amount","1. Sale SUCCESS - payments table and MMS dashboard entries correct

2. Refund to wallet SUCCESS - withdrawal_status=1

3. W2C SUCCESS - {""outcome"": ""success""}

4. transaction_wallet updated correctly: transaction_type_id=9, original entry withdrawal_status=2

5. Wallet balance API response: balance reflects W2C deduction (withdrawal amount subtracted)",wallet_to_card;wallet_balance;balance_update;cardstream;withdrawal_status;,P1,Not-Automated
WALLET,wallet_to_card,W2C-CS,W2C-CS-TC005,Wallet to Card - Transaction Older Than 30 Days - W2C Not Allowed,"- Cardstream merchant configured
- Customer has wallet refund with withdrawal_status=1
- created_at in transaction_wallet manually modified to >30 days ago","- Refer Apidog (https://apidog.com/apidoc/project-420514) for W2C API request
- Sale mode: New card / Saved card / Express checkout / MOTO
- Refund destination: WALLET
- created_at modified to: more than 30 days ago (e.g. 45 days old)","1. Complete a Cardstream sale (New card/Saved card/Express checkout/MOTO)

2. Verify payments table entry for the sale:
   → payment_provider_id: 9 (WALLET)
   → transaction_mode_id: 1
   → transaction_method_id: 6
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → last_4_digits: NULL
   → master_token_id: NULL, cs_mid: NULL and MMS dashboard

3. Process refund to WALLET (destination=WALLET)

4. Verify transaction_wallet entry with withdrawal_status=1

5. Modify created_at in transaction_wallet for the refund entry to a date older than 30 days

6. Verify created_at value changed successfully in DB

7. Process W2C API with valid order_id, shopper_id, amount

8. Verify W2C FAILS with 30-day eligibility error

9. Verify withdrawal_status remains 1 (unchanged)","1. Sale SUCCESS - entries in payments table and MMS dashboard

2. Refund to wallet SUCCESS - withdrawal_status=1

3. created_at updated in transaction_wallet to >30 days

4. W2C FAILED with error:
-> ""Please note that withdrawals can only be made within 30 days from the date of the transaction.""

5. transaction_wallet: withdrawal_status remains 1, no new entry created",wallet_to_card;30_day_limit;eligibility;negative_test;cardstream;,P1,Not-Automated
WALLET,wallet_to_card,W2C-CS,W2C-CS-TC006,Wallet to Card - Multiple Partial Refunds to Wallet - Process W2C for All,"- Cardstream merchant configured
- Customer completes sale
- Multiple partial refunds made to wallet (each with withdrawal_status=1)
- All within 30 days","- Refer Apidog for W2C and refund API requests
- Sale mode: New card / Saved card / Express checkout / Wallet+X / Gpay / Apple Pay / MOTO
- Multiple partial refund amounts to WALLET","1. Complete a Cardstream sale

2. Verify payments table entry for the sale:
   → payment_provider_id: 9 (WALLET)
   → transaction_mode_id: 1
   → transaction_method_id: 6
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → last_4_digits: NULL
   → master_token_id: NULL, cs_mid: NULL and MMS dashboard

3. Process PARTIAL refund #1 to WALLET

4. Verify transaction_wallet entry with withdrawal_status=1 for refund #1

5. Process PARTIAL refund #2 to WALLET

6. Verify transaction_wallet entry with withdrawal_status=1 for refund #2

7. Repeat for additional partial refunds as needed

8. Process W2C API for each partial refund entry with valid order_id, shopper_id, and amount

9. Verify each W2C processes successfully

10. Verify transaction_wallet after all W2C:
-> Each W2C entry: transaction_type_id=9
-> Each original refund entry: withdrawal_status=2

11. Call wallet_balance API and verify balance is updated post W2C","1. Sale SUCCESS - payments table and MMS dashboard entries correct

2. Each partial refund to wallet SUCCESS - withdrawal_status=1 for each entry

3. Each W2C SUCCESS - {""outcome"": ""success""}

4. transaction_wallet after all W2C:
-> transaction_type_id=9 for each W2C entry
-> withdrawal_status=2 for all original refund entries

5. Wallet balance API: balance reflects all W2C deductions",wallet_to_card;multiple_partial_refunds;wallet_payment;cardstream;withdrawal_status;,P1,Not-Automated
WALLET,wallet_recharge,WR-CS,WR-CS-TC008,Wallet Recharge + Payment - Invalid Xref - Cardstream refund queue validation,"- Cardstream merchant configured with and without correct cs_mid in cardstream_settings
- CARDSTREAM_REFUND_QUEUE cron available","curl --location 'https://stage.datmanpay.com/api2.php?action=wallet_rechargeV2'
--header 'Content-Type: application/json'
--header 'api_token: <api_token>'
--header 'qa-auth: <qa_auth>'
--data-raw '{
""shopper_id"": <valid_shopper_id>,
""merchantTokenId"": ""<valid_master_token>"",
""amount"": ""10.00"",
""order_id"": <unique_order_id>,
""merchant_id"": <cardstream_merchant_id>,
...
}'","1. Send wallet recharge API request with valid Cardstream master token

2. Verify recharge SUCCESS (HTTP 200, outcome: success)

3. Verify payments table: origin=API_WALLET, method=AccountOnFile, customer_id=0, payment_provider=CARDSTREAM

4. Verify wallet balance and history updated

5. Using same order_id, process wallet payment and verify SUCCESS

6. Verify payments table for payment: origin=WALLET, method=empty, customer_id=<merchant_id>, payment_provider=WALLET

7. Verify wallet balance deducted and transaction_wallet updated

8. Run CARDSTREAM_REFUND_QUEUE cron on the next day

9. Verify refund processing:
-> For merchant where cs_mid is CORRECTLY set in cardstream_settings: refund processed successfully
-> For merchant where cs_mid is NOT correctly set: sale shows invalid xref","1. Wallet recharge SUCCESS - HTTP 200, outcome: success

2. payments table (recharge): origin=API_WALLET, method=AccountOnFile, payment_provider=CARDSTREAM

3. Wallet balance and history updated correctly

4. Wallet payment SUCCESS

5. payments table (payment): origin=WALLET, payment_provider=WALLET

6. transaction_wallet entry present

7. CARDSTREAM_REFUND_QUEUE cron results:
-> Correct cs_mid: refund processed successfully
-> Incorrect cs_mid: sale shows invalid xref error",wallet_recharge;wallet_payment;invalid_xref;cardstream_settings;refund_queue;cardstream;sanity;,P1,Not-Automated
WALLET,wallet_recharge,WR-CS,WR-CS-TC009,Wallet Recharge + Payment - Ireland Cardstream - Verify Billing Descriptor,"- Cardstream Ireland merchant configured
- Valid Cardstream master token available for Ireland merchant
- MMS access available
- Cardstream payments API access for billing descriptor verification","curl --location --request POST 'https://legacy-qa-1.datmanpay.com/api2.php?action=paymentV2'
--header 'Content-Type: application/json'
--header 'api_token: <api_token>'
--data-raw '{
""order_id"": <unique_order_id>,
""merchantTokenId"": ""<valid_cs_ireland_token>"",
""amount"": ""14.98"",
""merchant_id"": <cardstream_ireland_mid>,
""first_name"": ""QA"",
""last_name"": ""Testing"",
""sending"": ""to"",
""address"": {""house_number"": ""6"",""flat"": ""asdf"",""address1"": ""6"",""address2"": ""asd"",""postcode"": ""NN17 8YG""},
""avs"": {""house_number"": ""6"",""postcode"": ""NN17 8YG""},
""cvv"": ""356"",
""email"": ""valid@datman.je""
}'","1. Process wallet recharge using Cardstream Ireland merchant and sending=to

2. Verify recharge SUCCESS

3. Process wallet recharge using Cardstream Ireland merchant and sending=collection

4. Verify recharge SUCCESS

5. Process wallet payment for both order_ids above

6. Verify wallet payments SUCCESS

7. Process refund to wallet and verify SUCCESS

8. Process W2C and verify SUCCESS

9. Validate DB entries:
-> payment_provider correct
-> origin correct
-> payment_status correct
-> method correct

10. Copy Xref from sale and query Cardstream payments API to verify billing descriptor

11. Verify statementNarrative1 and statementNarrative2 in API response

12. Verify billing descriptor on Cardstream (MMS) dashboard","1. Wallet recharge SUCCESS for sending=to and sending=collection

2. Wallet payments SUCCESS for both order_ids

3. Refund to wallet and W2C SUCCESS

4. DB entries correct: payment_provider, origin, payment_status, method all as expected

5. Cardstream payments API response:
-> statementNarrative1: ""FH""
-> statementNarrative2: <business_name of respective MID>

6. Cardstream (MMS) dashboard: billing descriptor matches expected values",wallet_recharge;wallet_payment;ireland;billing_descriptor;statement_narrative;cardstream;sanity;,P1,Not-Automated
WALLET,wallet_payment,WP-CS-SPLIT,WP-CS-SPLIT-001,Cardstream Wallet Payment - Split Commission - Global Split Type Sale Succeeds,"- Cardstream merchant configured
- Customer has wallet balance available
- Global split type exists (e.g. type_id=3, ""Delivery Fee Restaurant"")
- Fund transfer configured","split_fee: [{type_id: e.g. 3, value_type: ""amount"", value: 2.50}]
Note: Global split type IDs (1-8, 11, 100) can be used across all providers. New global splits can also be created via FH API token.","1. Verify customer wallet balance is sufficient

2. Initiate wallet payment with global split type in split_fee payload

3. Confirm payment amount and process payment from wallet

4. Verify payment SUCCESS

5. Query payments_split_commission table for split entry

6. Verify wallet balance deduction","1. Sale with global split type succeeds

2. payments table: transaction_status_id=1, split_payment_flag=1

3. payments_split_commission table:
-> commission_type_id: matches global split type used
-> commission_amount: matches value in payload
-> payment_id links to successful payment

4. Wallet balance deducted correctly

5. transaction_wallet entry created with debit amount

6. Fund transfer processed

7. All global split types are usable across all providers (Cardstream, Checkout.com, Spreedly, Adyen)",wallet_payment;split_commission;global_split;cardstream;,P1,Not-Automated
WALLET,wallet_payment,WP-CS-SPLIT,WP-CS-SPLIT-002,Cardstream Wallet Payment - Split Commission - Invalid Split Type ID Rejected,"- Cardstream merchant configured
- Customer has wallet balance available
- Only valid global split types accepted for Cardstream","split_fee: [{type_id: 9999, value_type: ""amount"", value: 2.50}]
Note: Only valid global split type IDs (e.g. 1-8, 11, 100) or newly created splits via API are accepted. Partner-specific merchants (FASTFOOD/EDININGEXPRESS) transact through Adyen only.","1. Initiate wallet payment with invalid split type_id (e.g. 9999) in split_fee payload

2. Verify transaction is rejected before authorization

3. Confirm no payments_split_commission entry is created

4. Verify no payment record is created

5. Verify wallet balance unchanged","1. Sale is rejected

2. API responds with error: ""invalid type id""

3. No payments_split_commission record created

4. No payment record created

5. Wallet balance unchanged

6. Only valid split type IDs from split_commission_types table are accepted",wallet_payment;split_commission;invalid_split_type;negative_test;cardstream;,P1,Not-Automated
WALLET,wallet_payment,WP-CS-SPLIT,WP-CS-SPLIT-003,Cardstream Wallet Payment - Split Commission - Soft-Deleted Split Type Blocks Sale,"- Cardstream merchant configured
- Customer has wallet balance available
- A split type has been soft-deleted via DELETE API (delete_status=0)","split_fee: [{type_id: <soft_deleted_split_id>, value_type: ""amount"", value: 2.50}]
Precondition: Use DELETE API on an existing split type → verify delete_status=0 in split_commission_types table","1. Use the DELETE API to soft-delete an existing split type (sets delete_status=0)

2. Verify split_commission_types table shows delete_status=0 for deleted split type

3. Initiate wallet payment using the soft-deleted split type_id in split_fee payload

4. Verify transaction is rejected before authorization

5. Confirm no payments_split_commission entry is created

6. Verify wallet balance unchanged","1. DELETE API successfully soft-deletes the split type

2. split_commission_types table: delete_status=0 for target split

3. Sale using soft-deleted split type is rejected

4. API responds with error: ""invalid type id""

5. No payments_split_commission record created

6. No payment record created

7. Wallet balance unchanged",wallet_payment;split_commission;soft_deleted;negative_test;cardstream;,P1,Not-Automated
WALLET,wallet_payment,WP-CS-SPLIT,WP-CS-SPLIT-004,Cardstream Wallet Payment - Split Commission - Updated Split Type via API Used in Sale Succeeds,"- Cardstream merchant configured
- Customer has wallet balance available
- A split type has been updated via UPDATE API","split_fee: [{type_id: <updated_split_id>, value_type: ""amount"", value: 3.00}]
Precondition: Use Update API to modify an existing split type → verify updated values in split_commission_types table","1. Use the Update API to modify an existing split type (e.g. update name or value)

2. Verify split_commission_types table reflects updated values

3. Initiate wallet payment using the updated split type_id in split_fee payload

4. Complete payment successfully

5. Query payments_split_commission table for split entry

6. Verify commission entry reflects the updated split type","1. Update API successfully modifies the split type

2. split_commission_types table reflects updated values

3. Sale with updated split type succeeds: transaction_status_id=1

4. payments_split_commission table: entry with updated commission_type_id

5. commission_amount: 3.00 as per payload

6. split_payment_flag=1 in payments table",wallet_payment;split_commission;updated_split_type;cardstream;,P1,Not-Automated
WALLET,wallet_plus_x,WX-CS,WX-CS-TC001,Wallet+X - New Card - End to End - Cardstream merchant - payments table validation,"- Cardstream merchant configured (UK)
- Customer has wallet balance available
- txnType: WALLET_RECHARGE_AGAINST_ORDER
- Sale amount > wallet balance
- New card details available","- Refer Apidog / Git repo for Wallet+X payload
- Email: valid@datman.je
- Country: UK / Currency: GBP
- txnType: WALLET_RECHARGE_AGAINST_ORDER
- Wallet balance: e.g. £10.00
- Sale amount: e.g. £25.00 (recharge amount: £15.00)
- Payment method: New card

Expected payments table rows:

Recharge row:
  merchant_id: 0, payment_provider_id: 1, transaction_mode_id: 2
  transaction_method_id: 19 (new_card), cs_mid: <cardstream_cs_mid>

Wallet payment row:
  merchant_id: <merchant_id>, payment_provider_id: 9
  transaction_mode_id: 1, transaction_method_id: 6 (wallet)
  master_token_id: NULL, cs_mid: NULL","1. Verify customer wallet balance (e.g. £10.00) and confirm sale amount is greater (e.g. £25.00)

2. Verify UI shows remaining recharge amount = sale amount − wallet balance (e.g. £25.00 − £10.00 = £15.00)

3. Enter new card details and complete payment for remaining amount

4. Verify payment SUCCESS and redirect to success URL

5. Verify payments table — Recharge entry (card charge for remaining amount):
   → merchant_id: 0
   → payment_provider_id: 1 (CARDSTREAM)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 2
   → transaction_method_id: 19 (New card)
   → gross: <recharge_amount_in_pence>
   → cs_mid: <cardstream_cs_mid>

6. Verify payments table — Wallet payment entry (total sale):
   → merchant_id: <merchant_id from payload>
   → country_code: GB / currency_code: GBP
   → gross: <total_sale_amount_in_pence>
   → fee: <platform_fee_in_pence>
   → net: gross − fee
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → internal_reference: O<order_ref>M<merchant_id>T<payment_id> (matches psp_reference)
   → last_4_digits: NULL (wallet payment — no card)
   → delete_status: 0 / withdrawn_status: 0
   → payment_provider_id: 9 (WALLET)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 1 (wallet_payment)
   → transaction_method_id: 6 (wallet)
   → TxAuthNo: NULL
   → master_token_id: NULL
   → shopper_id: <shopper_id from payload>
   → cs_mid: NULL

7. Verify transaction_wallet table:
   → Recharge entry: transaction_type_id=1, amount=<recharge_amount>, withdrawal_status=0
   → Payment entry: transaction_type_id=4, amount=<sale_amount>, withdrawal_status=0

8. Verify wallet balance updated to £0.00 (all wallet balance used)

9. Verify wallet history shows both entries

10. Initiate complete refund to CARD (refund destination=CARD)

11. Verify refund split:
    → Card portion (<recharge_amount>) refunded to card via Cardstream
    → Wallet portion (<wallet_amount>) credited back to wallet balance

12. Verify payments table — refund entries:
    → Recharge refund: transaction_status_id=2 (refunded), transaction_method_id=19
    → Wallet refund entry: payment_provider_id=9, transaction_method_id=6

13. Verify transaction_wallet — wallet refund entry created with withdrawal_status=1

14. Verify wallet balance restored by wallet portion amount","1. Wallet+X payment SUCCESS ✓

2. payments table — Recharge entry (card charge):
   → merchant_id: 0
   → payment_provider_id: 1 (CARDSTREAM)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 2
   → transaction_method_id: 19 (New card)
   → gross: <recharge_amount_in_pence> (e.g. 1500 for £15.00)
   → cs_mid: <cardstream_cs_mid>
   → last_4_digits: <card_last_4>

3. payments table — Wallet payment entry:
   → merchant_id: <merchant_id> ✓
   → gross: <total_sale_in_pence> (e.g. 2500 for £25.00) ✓
   → fee: <platform_fee> / net: gross − fee ✓
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id> ✓
   → internal_reference: matches psp_reference ✓
   → last_4_digits: NULL ✓
   → delete_status: 0 / withdrawn_status: 0 ✓
   → payment_provider_id: 9 (WALLET) ✓
   → transaction_status_id: 1 (success) ✓
   → transaction_mode_id: 1 (wallet_payment) ✓
   → transaction_method_id: 6 (wallet) ✓
   → TxAuthNo: NULL ✓
   → master_token_id: NULL ✓
   → shopper_id: <shopper_id> ✓
   → cs_mid: NULL ✓

4. transaction_wallet:
   → Recharge: transaction_type_id=1, withdrawal_status=0
   → Payment: transaction_type_id=4, withdrawal_status=0

5. Wallet balance: £0.00 (fully utilised) ✓

6. IMPORTANT - Wallet+X Refund Rules:
  Wallet+X payments CANNOT be directly refunded to wallet.
  Complete refund to CARD only:
    → Card portion (recharge amount) → refunded to card
    → Wallet portion (original wallet balance used) → refunded to wallet balance
  This means for a £25.00 sale (wallet £10 + card £15):
    → Refund to CARD: card gets £15 back, wallet gets £10 credited

7. Refund to CARD result:
   → Card refunded: £15.00 (via Cardstream)
   → Wallet credited: £10.00 (wallet portion)
   → payments table refund entries present with correct transaction_status_id=2

8. transaction_wallet — wallet refund entry:
   → withdrawal_status=1 (eligible for W2C within 30 days)",wallet+x;new_card;cardstream;payments_table;fund_transfer;refund_split;,P1,Not-Automated
WALLET,wallet_plus_x,WX-CS,WX-CS-TC002,Wallet+X - Saved Card - End to End - Cardstream merchant - payments table validation,"- Cardstream merchant configured (UK)
- Customer has wallet balance available
- Customer has saved card token available
- txnType: WALLET_RECHARGE_AGAINST_ORDER
- Sale amount > wallet balance","- Refer Apidog / Git repo for Wallet+X payload
- Email: valid@datman.je
- Country: UK / Currency: GBP
- txnType: WALLET_RECHARGE_AGAINST_ORDER
- Wallet balance: e.g. £10.00
- Sale amount: e.g. £25.00 (recharge amount: £15.00)
- Token: valid saved card master_token

Expected payments table rows:

Recharge row:
  merchant_id: 0, payment_provider_id: 1, transaction_mode_id: 2
  transaction_method_id: 20 (saved_card), cs_mid: <cardstream_cs_mid>

Wallet payment row:
  merchant_id: <merchant_id>, payment_provider_id: 9
  transaction_mode_id: 1, transaction_method_id: 6 (wallet)
  master_token_id: NULL, cs_mid: NULL","1. Verify customer wallet balance (e.g. £10.00) and confirm sale amount is greater (e.g. £25.00)

2. Verify UI shows remaining recharge amount = sale amount − wallet balance (e.g. £25.00 − £10.00 = £15.00)

3. Select saved card token and complete payment for remaining amount

4. Verify payment SUCCESS and redirect to success URL

5. Verify payments table — Recharge entry (card charge for remaining amount):
   → merchant_id: 0
   → payment_provider_id: 1 (CARDSTREAM)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 2
   → transaction_method_id: 20 (Saved card)
   → gross: <recharge_amount_in_pence>
   → cs_mid: <cardstream_cs_mid>

6. Verify payments table — Wallet payment entry (total sale):
   → merchant_id: <merchant_id from payload>
   → country_code: GB / currency_code: GBP
   → gross: <total_sale_amount_in_pence>
   → fee: <platform_fee_in_pence>
   → net: gross − fee
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id>
   → internal_reference: O<order_ref>M<merchant_id>T<payment_id> (matches psp_reference)
   → last_4_digits: NULL (wallet payment — no card)
   → delete_status: 0 / withdrawn_status: 0
   → payment_provider_id: 9 (WALLET)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 1 (wallet_payment)
   → transaction_method_id: 6 (wallet)
   → TxAuthNo: NULL
   → master_token_id: NULL
   → shopper_id: <shopper_id from payload>
   → cs_mid: NULL

7. Verify transaction_wallet table:
   → Recharge entry: transaction_type_id=1, amount=<recharge_amount>, withdrawal_status=0
   → Payment entry: transaction_type_id=4, amount=<sale_amount>, withdrawal_status=0

8. Verify wallet balance updated to £0.00 (all wallet balance used)

9. Verify wallet history shows both entries

10. Initiate complete refund to CARD (refund destination=CARD)

11. Verify refund split:
    → Card portion (<recharge_amount>) refunded to card via Cardstream
    → Wallet portion (<wallet_amount>) credited back to wallet balance

12. Verify payments table — refund entries:
    → Recharge refund: transaction_status_id=2 (refunded), transaction_method_id=20
    → Wallet refund entry: payment_provider_id=9, transaction_method_id=6

13. Verify transaction_wallet — wallet refund entry created with withdrawal_status=1

14. Verify wallet balance restored by wallet portion amount","1. Wallet+X payment SUCCESS ✓

2. payments table — Recharge entry (card charge):
   → merchant_id: 0
   → payment_provider_id: 1 (CARDSTREAM)
   → transaction_status_id: 1 (success)
   → transaction_mode_id: 2
   → transaction_method_id: 20 (Saved card)
   → gross: <recharge_amount_in_pence> (e.g. 1500 for £15.00)
   → cs_mid: <cardstream_cs_mid>
   → last_4_digits: <card_last_4>

3. payments table — Wallet payment entry:
   → merchant_id: <merchant_id> ✓
   → gross: <total_sale_in_pence> (e.g. 2500 for £25.00) ✓
   → fee: <platform_fee> / net: gross − fee ✓
   → psp_reference: O<order_ref>M<merchant_id>T<payment_id> ✓
   → internal_reference: matches psp_reference ✓
   → last_4_digits: NULL ✓
   → delete_status: 0 / withdrawn_status: 0 ✓
   → payment_provider_id: 9 (WALLET) ✓
   → transaction_status_id: 1 (success) ✓
   → transaction_mode_id: 1 (wallet_payment) ✓
   → transaction_method_id: 6 (wallet) ✓
   → TxAuthNo: NULL ✓
   → master_token_id: NULL ✓
   → shopper_id: <shopper_id> ✓
   → cs_mid: NULL ✓

4. transaction_wallet:
   → Recharge: transaction_type_id=1, withdrawal_status=0
   → Payment: transaction_type_id=4, withdrawal_status=0

5. Wallet balance: £0.00 (fully utilised) ✓

6. IMPORTANT - Wallet+X Refund Rules:
  Wallet+X payments CANNOT be directly refunded to wallet.
  Complete refund to CARD only:
    → Card portion (recharge amount) → refunded to card
    → Wallet portion (original wallet balance used) → refunded to wallet balance
  This means for a £25.00 sale (wallet £10 + card £15):
    → Refund to CARD: card gets £15 back, wallet gets £10 credited

7. Refund to CARD result:
   → Card refunded: £15.00 (via Cardstream)
   → Wallet credited: £10.00 (wallet portion)
   → payments table refund entries present with correct transaction_status_id=2

8. transaction_wallet — wallet refund entry:
   → withdrawal_status=1 (eligible for W2C within 30 days)",wallet+x;saved_card;cardstream;payments_table;fund_transfer;refund_split;,P1,Not-Automated
