Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation status,Countries applicable,Partners applicable,Automation mapped TC
Gift Card,Redemption,GC-RED-CORE,GC-RED-002,Partial redemption of gift card (remaining balance),"- Gift card exists
- Status: Active
- Balance: £100.00","- Gift card code: Valid code
- Current balance: £100.00
- Redemption amount: £60.00
- Order total: £60.00","1. Customer applies gift card
2. System validates code
3. Applies £60.00 to order
4. Updates remaining balance","1. Partial redemption SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp



Balance Calculation (not stored, calculated from transactions):
-> Query all transactions for this gc_reference
-> Balance = PURCHASE amount - SUM(REDEEM amounts) + SUM(REFUND amounts)
-> Example: £100 (purchase) - £60 (redeemed) = £40 (current balance)
Database - payments table:
-> transaction_status_id: 1
-> transaction_method_id: 8 (gift card)
-> gross: £60.00

2. Remaining balance: £40.00 ✓
3. Gift card still active ✓",gift_card;redemption;partial_redemption;positive_test,P1,Automated,"UK, US",NA,AD_SC_TC_045_uk_gift_card_sale_partial_redemption_from_fh.spec
Gift Card,Redemption,GC-RED-CORE,GC-RED-003,Multiple redemptions until gift card balance exhausted,"- Gift card balance: £100.00
- Multiple orders over time","- Initial balance: £100.00
- Redemption 1: £30.00
- Redemption 2: £40.00
- Redemption 3: £30.00","1. First redemption: £30.00 (balance: £70.00)
2. Second redemption: £40.00 (balance: £30.00)
3. Third redemption: £30.00 (balance: £0.00)
4. Verify final status","1. All redemptions SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp


Balance Calculation (not stored, calculated from transactions):
-> Query all transactions for this gc_reference
-> Balance = PURCHASE amount - SUM(REDEEM amounts) + SUM(REFUND amounts)
-> Example: £100 (purchase) - £60 (redeemed) = £40 (current balance)
After Redemption 1:

After Redemption 2:

After Redemption 3:

2. Multiple redemptions tracked ✓
3. Final status: Fully Redeemed ✓",gift_card;redemption;multiple_redemptions;exhausted;positive_test,P1,Prod monitoring,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-ERROR,GC-RED-004,Redemption attempt with insufficient gift card balance,"- Gift card balance: £20.00
- Order total: £50.00","- Gift card code: Valid code
- Current balance: £20.00
- Redemption attempt: £50.00
- Shortage: £30.00","1. Customer applies gift card
2. System checks balance
3. Insufficient balance detected
4. Customer notified","1. Partial application or rejection ✓

Option A - Partial Application:
-> Applied: £20.00 (available balance)
-> Remaining to pay: £30.00
-> Customer chooses additional payment method

Option B - Rejected:
-> Error: ""Insufficient gift card balance""
-> Available: £20.00, Required: £50.00

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp



Balance Calculation (not stored, calculated from transactions):
-> Query all transactions for this gc_reference
-> Balance = PURCHASE amount - SUM(REDEEM amounts) + SUM(REFUND amounts)
-> Example: £100 (purchase) - £60 (redeemed) = £40 (current balance)
2. Customer informed of shortage ✓",gift_card;redemption;insufficient_balance;negative_test,P2,Prod monitoring,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-ERROR,GC-RED-005,Redemption attempt using expired gift card,"- Gift card exists
- expiry_date passed
- Status: Expired","- Gift card code: Valid code
- expiry_date: 2023-12-31 (past)
- Current date: 2024-01-15
- Balance: £50.00 (unused)","1. Customer enters expired gift card code
2. System validates expiry date
3. Expiry detected","1. Redemption REJECTED ✓

Response:
-> Error: ""Gift card expired""
-> Expiry date: 2023-12-31
-> Message: ""This gift card is no longer valid""

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> Not redeemable

2. Expired card cannot be used ✓",gift_card;redemption;expired;validation;negative_test,P2,Can't be automated,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-ERROR,GC-RED-007,Redemption attempt with invalid gift card code,"- Customer enters wrong code
- Code doesn't exist in system","- Gift card code: ""INVALID123"" (doesn't exist)","1. Customer enters invalid code
2. System searches for code
3. Code not found","1. Redemption REJECTED ✓

Response:
-> Error: ""Invalid gift card code""
-> Message: ""Please check and try again""

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> No matching entry found

2. Invalid code rejected ✓
3. Security: Multiple attempts may trigger lockout ✓",gift_card;redemption;invalid_code;validation;negative_test,P2,Automated,"UK, US",NA,AD_SC_TC_049_uk_gift_card_invalid_gc_reference.spec
Gift Card,Redemption,GC-RED-ERROR,GC-RED-008,Gift card redemption across multiple separate orders,"- Gift card balance: £100.00
- Multiple orders at different times","- Gift card: Single card
- Order 1: £30.00 (Day 1)
- Order 2: £25.00 (Day 3)
- Order 3: £45.00 (Day 5)","1. Order 1: Use £30.00
2. Order 2: Use £25.00
3. Order 3: Use £45.00
4. Verify balance tracking","1. All orders SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
After Order 1:

After Order 2:

After Order 3:

2. Multiple orders processed ✓
3. Balance tracked correctly ✓",gift_card;redemption;multiple_orders;tracking;positive_test,P2,Automated,"UK, US",NA,AD_SC_TC_037_us_gift_card_sale_multiple_redemption.spec
Gift Card,Redemption,GC-RED-ERROR,GC-RED-009,Concurrent redemption attempts on same gift card (race condition),"- Gift card balance: £50.00
- Two simultaneous redemption attempts
- Same card code used","- Gift card: Balance £50.00
- Attempt 1: £30.00 (simultaneous)
- Attempt 2: £30.00 (simultaneous)","1. User submits two orders simultaneously
2. Both attempt to use same gift card
3. System handles race condition","1. Race condition handled ✓

Option A - First wins:
-> First redemption: Success (£30.00)
-> Second redemption: Failed (insufficient balance)
-> Final balance: £20.00

Option B - Lock mechanism:
-> First locks card
-> Second waits or fails
-> Prevents double redemption

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> Only one redemption succeeds
-> Transaction locking works

2. Double redemption prevented ✓
3. Data integrity maintained ✓",gift_card;redemption;concurrent;race_condition;locking;negative_test,P1,Can't be automated,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-ERROR,GC-RED-010,Gift card redemption retry after initial failure,"- First redemption failed (timeout/error)
- Gift card still valid
- Balance unchanged","- Gift card: Valid code
- Balance: £50.00
- First attempt: Failed (timeout)
- Second attempt: Retry","1. First redemption attempt fails
2. Customer retries
3. Second attempt processes successfully","1. Retry SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code being redeemed
-> amount: Redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp
-> No double redemption
-> Retry handled properly

Database - payments table:
-> Only one successful transaction
-> First attempt: Failed/Timeout
-> Second attempt: Success

2. Idempotency maintained ✓
3. No duplicate deduction ✓",gift_card;redemption;retry;error_recovery;positive_test,P2,Prod monitoring,"UK, US",NA,NA
Gift Card,Cancel/Refund,GC-CAN-REFUND,GC-CAN-001,Full cancel/refund of gift card purchase (unused card),"- Gift card purchased successfully
- Balance: £100.00 (not redeemed)
- Status: Active
- Within refund period","- Gift card code: Valid code
- Purchase amount: £100.00
- Redeemed amount: £0.00
- Refund amount: £100.00 (full)","1. Customer requests full refund
2. System validates gift card status
3. Processes full refund
4. Updates gift card status","1. Cancel SUCCESSFUL ✓

Database - gift_card_transactions table (REFUND entry):
-> gc_transaction_type_id: 4 (REFUND)
-> gc_reference: Original gift card code
-> amount: Refund amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to refund payments.id
-> gc_transaction_type_id: 4 (REFUND)
-> gc_reference: Original gift card code
-> amount: Refund amount (negative or positive)
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to refund payment.id
-> created_at: Timestamp

Database - payments table (refund entry):
-> transaction_status_id: 1 (success)
-> gross: -£100.00 (refund)
-> Linked to original payment

2. Customer refunded: £100.00 ✓
3. Gift card code invalidated ✓
4. Cannot be used for redemption ✓",gift_card;cancel;full_refund;unused;positive_test,P1,Automated,"UK, US",NA,AD_NC_TC_076_uk_gift_card_sale_full_redemption.spec
Gift Card,Limits & Restrictions,GC-LIM-DB,GC-LIM-001,Gift card country restriction validation,"- Country limits configured in country table
- UK (country_id: 1): max £500.00
- US (country_id: 7): max $500.00
- AU (country_id: 3): max $750.00","- Test 1: UK merchant, £600.00 (exceeds)
- Test 2: US merchant, $400.00 (within)
- Test 3: AU merchant, $800.00 (exceeds)","1. Attempt purchase in each country
2. System validates against country limit
3. Accept/Reject based on limit","1. Country limits enforced ✓

Test 1 (UK - £600):
-> REJECTED: Exceeds £500 limit
-> Error: ""Amount exceeds country maximum""

Test 2 (US - $400):
-> ACCEPTED: Within $500 limit
-> Purchase successful

Test 3 (AU - $800):
-> REJECTED: Exceeds $750 limit
-> Error: ""Amount exceeds country maximum""

Database - country table:
-> Limits enforced per country_id
-> Validation working correctly

2. Country-specific limits validated ✓",gift_card;limits;country_restriction;validation;boundary_test,P1,Automated,"UK, US",NA,AD_SC_TC_051_uk_gift_card_sale_gc_disabled.spec
Gift Card,Limits & Restrictions,GC-LIM-DB,GC-LIM-002,Gift card merchant restriction validation,"- Merchant-specific limits configured
- Merchant A: Enabled, max £300.00
- Merchant B: Disabled for gift cards
- Merchant C: Enabled, max £1000.00","- Merchant A: £250.00 purchase
- Merchant B: £50.00 purchase
- Merchant C: £500.00 purchase","1. Attempt purchase at each merchant
2. Validate merchant configuration
3. Apply merchant-specific rules","1. Merchant restrictions enforced ✓

Merchant A (£250):
-> ACCEPTED: Within £300 limit
-> Purchase successful

Merchant B (£50):
-> REJECTED: Gift cards disabled
-> Error: ""Gift cards not available for this merchant""

Merchant C (£500):
-> ACCEPTED: Within £1000 limit
-> Purchase successful

Database - merchant configuration:
-> gift_card_enabled flag checked
-> Per-merchant limits enforced

2. Merchant-specific rules validated ✓",gift_card;limits;merchant_restriction;validation;config_test,P1,Pending,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-MULTI,GC-RED-012,Redemption with multiple gift cards on single order,"- Customer has 2 gift cards
- Card 1: Balance £30.00
- Card 2: Balance £40.00
- Order total: £60.00","- Gift card 1: £30.00
- Gift card 2: £40.00
- Order total: £60.00
- Combined: £70.00 (£10.00 excess)","1. Apply gift card 1: £30.00
2. Apply gift card 2: £30.00 (partial)
3. Process order: £60.00 total
4. Verify both cards updated","1. Multiple cards applied ✓

Database - gift_card_transactions (Card 1):

Database - gift_card_transactions (Card 2):

Database - payments table:
-> Multiple entries OR combined
-> Total: £60.00
-> transaction_method_id: 8 (gift card)

2. Order paid with 2 gift cards ✓
3. Correct balances updated ✓",gift_card;redemption;multiple_cards;positive_test,P1,Can't be automated,"UK, US",NA,NA
Gift Card,Redemption,GC-RED-SPLIT,GC-RED-014,Gift card redemption - Split fee value exceeds sale amount (sale fails),"- Gift card exists with valid balance
- Redemption API active
- Split fee payload validation active
- split_fee value > total sale amount","- Gift card code: Valid code with £100 balance
- Redemption amount (sale total): £50.00
- split_fee: [{type_id: 3, value_type: ""amount"", value: 60.00}] (£60 > £50 sale)
- Test 2: split_fee: [{type_id: 3, value_type: ""amount"", value: 50.01}] (just over sale)
- Test 3: split_fee: [{type_id: 3, value_type: ""amount"", value: 50.00}] (equal to sale - edge case)","1. Initiate gift card redemption with sale amount £50.00
2. Pass split_fee with value: 60.00 (exceeds sale amount)
3. Verify sale fails with API error
4. Verify error message: ""split_fee[0].value must be less than total""
5. Verify no payment entry created
6. Verify no gift_card_transactions entry created
7. Verify gift card balance unchanged
8. Repeat with split_fee value: 50.01 (just over sale)
9. Verify same failure
10. Repeat with split_fee value: 50.00 (equal to sale - edge case)
11. Verify behavior (pass or fail based on validation rule)","1. Split fee > sale amount — Sale FAILED ✓

Test 1 (split_fee £60 > sale £50):
-> Sale FAILS
-> API Response: {""message"": ""split_fee[0].value must be less than total""}
-> No payment entry created
-> No gift_card_transactions entry created
-> Gift card balance unchanged: £100.00

Test 2 (split_fee £50.01 > sale £50):
-> Sale FAILS
-> API Response: {""message"": ""split_fee[0].value must be less than total""}
-> No payment entry created
-> Gift card balance unchanged: £100.00

Test 3 (split_fee £50.00 = sale £50 — edge case):
-> Verify behavior: May pass or fail depending on validation (< vs <=)
-> If fails: {""message"": ""split_fee[0].value must be less than total""}
-> If passes: payment created with full split

Database - payments table:
-> No entry for Test 1 and Test 2
-> Test 3: Depends on validation rule

Database - gift_card_transactions table:
-> No entry for Test 1 and Test 2

Database - payment_split_commission table:
-> No entry for Test 1 and Test 2

2. Split fee validation enforced ✓
3. Exact error message returned ✓
4. No partial processing on failure ✓
5. Gift card balance not affected ✓",gift_card;redemption;split_fee;validation;amount_exceeded;negative_test,P1,Pending,"UK, US",NA,NA
