Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation Status
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-022,Google Pay Web Sale - High-Value Transaction Exceeds Country Limit,"""- Merchant pointed to Adyen

- Google Pay enabled

- Transaction exceeds country limit

- Should fail at validation

- Failure page configured""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- failure_url configured

- Country: UK

- Currency: GBP

- Amount: £2,500 (exceeds country limit)

- Country table:
  - max_single_transaction_value_limit: £2,000

- Customer table (Merchant):
  - merchant_max_transaction_limit: £3,000

- Google Pay test card

- All mandatory fields""","""1. Verify limits:
   - Country: £2,000
   - Merchant: £3,000
   - Transaction: £2,500

2. Transaction exceeds country limit

3. Attempt to open payment page with £2,500

4. Verify validation error OR

5. Open page, click Google Pay, attempt payment

6. Verify transaction fails

7. Verify redirect to failure page

8. Check database entries

9. Verify appropriate error message""","""1. Limit validation:

Country limit (UK): £2,000
Merchant limit: £3,000
Transaction: £2,500

Validation:
-> £2,500 > £2,000 (country limit) ✗
-> £2,500 < £3,000 (merchant limit) ✓
-> Exceeds country limit ✗

2. CRITICAL: If not within limits, the sale should fail and land in failure page ✓

3. Transaction attempt:

Option A - Validation at API level:
-> Payment page request blocked
-> HTTP 400 Bad Request
-> Error: ""Amount exceeds maximum limit""
-> No payment page loaded

Option B - Validation at payment processing:
-> Payment page loads
-> Google Pay clicked
-> Payment submitted
-> Transaction rejected
-> Redirect to failure_url

4. Database verification - gateway_request_log:
-> Request logged with amount £2,500
-> Validation error: Amount exceeds limit
-> Error code: 4010 (or similar)

5. Database verification - payments table:

Option A - No entry:
-> Request blocked at validation
-> No payment entry created

Option B - Failed entry:
-> transaction_status_id: 2 (failed)
-> decline_reason: ""Amount exceeds maximum transaction limit (£2,000)""
-> gross: 2500.00
-> Failed due to limit

6. Failure page redirect:
-> Clear error message displayed
-> ""Transaction amount (£2,500) exceeds maximum allowed (£2,000)""
-> Google Pay button available for retry with lower amount
-> User cannot proceed with this amount

7. Limit enforcement:

Country limit: £2,000 (ENFORCED) ✓
Merchant limit: £3,000
Effective limit: £2,000 (country limit is lower)

Rule: MIN(country_limit, merchant_limit) applies
-> MIN(£2,000, £3,000) = £2,000
-> Transaction must be ≤ £2,000
-> £2,500 exceeds limit ✓

8. MERCHANT CONFIGURATION PRECEDENCY:

Case 1 - Merchant limit LOWER:
-> Merchant: £1,500, Country: £2,000
-> Effective: £1,500 (merchant precedency) ✓

Case 2 - Country limit LOWER (this case):
-> Merchant: £3,000, Country: £2,000
-> Effective: £2,000 (country cannot be exceeded)

9. Database verification - webhook_log:
-> NO payment_success webhook
-> May have payment_failed webhook

10. Error message validation:
-> Clear limit exceeded message
-> Specifies maximum allowed: £2,000
-> Explains transaction amount: £2,500
-> Suggests retry with lower amount

11. User experience:
-> Transaction blocked ✓
-> Failure page shown ✓
-> Clear error explanation ✓
-> Retry option available (with correct amount)

12. Adyen dashboard:
-> Transaction declined OR not sent to Adyen
-> Limit validation at API level
-> No authorization attempt""","""googlepay_web_adyen;
googlepay_web_amount;
high_value;
amount_limit_exceeded;
negative_test;
""",P1,Automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-023,Google Pay Web Sale - High-Value Transaction Exceeds Merchant Limit,"""- Merchant pointed to Adyen

- Google Pay enabled

- Transaction exceeds merchant limit

- Merchant limit lower than country limit

- Should fail""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- failure_url configured

- Country: UK

- Currency: GBP

- Amount: £1,800

- Country table:
  - max_single_transaction_value_limit: £2,000

- Customer table (Merchant):
  - merchant_max_transaction_limit: £1,500 (LOWER than country)

- Google Pay test card

- All mandatory fields""","""1. Verify limits:
   - Country: £2,000
   - Merchant: £1,500
   - Transaction: £1,800

2. Transaction exceeds merchant limit (but within country limit)

3. Attempt transaction

4. Verify failure

5. Verify redirect to failure page

6. Check error message

7. Verify database entries""","""1. Limit validation:

Country limit: £2,000
Merchant limit: £1,500 (LOWER - takes precedency)
Transaction: £1,800

Validation:
-> £1,800 < £2,000 (country limit) ✓
-> £1,800 > £1,500 (merchant limit) ✗
-> Exceeds merchant limit ✗

2. CRITICAL: MERCHANT CONFIGURATION TAKES HIGHER PRECEDENCY ✓

Effective limit: £1,500 (merchant limit)
Transaction: £1,800
Result: FAIL ✓

3. Transaction rejected:
-> Merchant limit enforced
-> £1,800 > £1,500
-> Transaction blocked

4. Database verification - gateway_request_log:
-> Amount: 1800.00
-> Validation error: Exceeds merchant limit
-> Error: ""Amount exceeds merchant maximum (£1,500)""

5. Database verification - payments table:
-> transaction_status_id: 2 (failed) OR no entry
-> decline_reason: ""Merchant transaction limit exceeded""
-> Merchant limit: £1,500 enforced

6. Failure page redirect:
-> Error: ""Transaction amount (£1,800) exceeds your maximum limit (£1,500)""
-> Merchant-specific limit message
-> Retry option with amount ≤ £1,500

7. Precedency validation:

RULE: Merchant limit takes precedency ✓

Even though:
-> Country allows: £2,000
-> Merchant allows: £1,500
-> MERCHANT LIMIT APPLIES ✓

Result:
-> Maximum allowed: £1,500 (merchant)
-> Country limit (£2,000) not relevant here
-> Merchant configuration wins ✓

8. User experience:
-> Clear merchant-specific limit message
-> Not country limit message
-> Merchant: £1,500 displayed
-> Retry with lower amount

9. All limit combinations validated:

Case 1: Transaction within both limits
-> Country: £2,000, Merchant: £3,000, Transaction: £1,500
-> Result: SUCCESS ✓ (TC038)

Case 2: Transaction exceeds country limit
-> Country: £2,000, Merchant: £3,000, Transaction: £2,500
-> Result: FAIL ✓ (TC039)

Case 3: Transaction exceeds merchant limit
-> Country: £2,000, Merchant: £1,500, Transaction: £1,800
-> Result: FAIL ✓ (TC040)

Case 4: Transaction within merchant but exceeds country
-> Handled by MIN(merchant, country) rule
-> Country limit enforced""","""googlepay_web_adyen;
googlepay_web_amount;
high_value;
merchant_limit_exceeded;
limit_precedency;
negative_test;
""",P1,Automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-025,Google Pay Web Sale - Cross-Browser Compatibility (Chrome),"""- Merchant pointed to Adyen

- Google Pay enabled

- Chrome browser configured

- Cross-browser testing""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- Country: UK

- Currency: GBP

- Amount: £60.00

- Browser: Google Chrome (latest version)

- Google Pay test card

- All mandatory fields""","""1. Open Chrome browser

2. Navigate to new card page

3. Verify Google Pay button displays correctly

4. Click Google Pay button

5. Verify Google Pay sheet opens

6. Select valid card

7. Complete payment

8. Verify transaction success

9. Check database entries

10. Verify browser-specific behavior""","""1. Chrome browser opened

2. Payment page loaded in Chrome

3. Google Pay button display:
-> Visible ✓
-> Correct styling
-> Clickable
-> Chrome-optimized rendering

4. Google Pay button clicked

5. Google Pay sheet opens:
-> Native Chrome integration
-> Smooth rendering
-> Full functionality

6. Card selected from Google Pay

7. Payment processed successfully

8. Database verification - payments:
-> transaction_status_id: 1 (success)
-> method_id: 8 (Google Pay)
-> gross: £60.00
-> Browser: Chrome (captured in logs)

9. Chrome-specific validation:
-> Google Pay native integration ✓
-> Autofill support working
-> No rendering issues
-> Full browser compatibility

10. Cross-browser requirement:
-> Sale processed fine in Chrome ✓""","""googlepay_web_adyen;
googlepay_web_browser;
cross_browser;
chrome;
""",P1,Cant be automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-026,Google Pay Web Sale - Cross-Browser Compatibility (Safari),"""- Merchant pointed to Adyen

- Google Pay enabled

- Safari browser configured

- Cross-browser testing""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- Country: UK

- Currency: GBP

- Amount: £65.00

- Browser: Safari (latest version, macOS/iOS)

- Google Pay test card

- All mandatory fields""","""1. Open Safari browser

2. Navigate to new card page

3. Verify Google Pay button displays

4. Click Google Pay button

5. Verify Google Pay sheet opens (Safari implementation)

6. Select card

7. Complete payment

8. Verify success

9. Check database

10. Verify Safari-specific behavior""","""1. Safari browser opened

2. Payment page in Safari

3. Google Pay button display:
-> Visible in Safari ✓
-> Safari-compatible styling
-> Clickable
-> Proper rendering

4. Google Pay clicked

5. Google Pay sheet (Safari):
-> Safari implementation
-> May differ slightly from Chrome
-> Full functionality maintained

6. Payment successful

7. Database verification:
-> transaction_status_id: 1
-> method_id: 8
-> gross: £65.00
-> Browser: Safari

8. Safari-specific validation:
-> Apple Pay/Google Pay compatibility
-> WebKit rendering correct
-> No Safari-specific issues

9. Cross-browser requirement:
-> Sale processed fine in Safari ✓""","""googlepay_web_adyen;
googlepay_web_browser;
cross_browser;
safari;
""",P1,Cant be automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-027,Google Pay Web Sale - Cross-Browser Compatibility (Firefox),"""- Merchant pointed to Adyen

- Google Pay enabled

- Firefox browser configured

- Cross-browser testing""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- Country: UK

- Currency: GBP

- Amount: £55.00

- Browser: Firefox (latest version)

- Google Pay test card

- All mandatory fields""","""1. Open Firefox browser

2. Navigate to new card page

3. Verify Google Pay button displays

4. Click Google Pay button

5. Verify Google Pay sheet opens

6. Select card

7. Complete payment

8. Verify success

9. Check database

10. Verify Firefox-specific behavior""","""1. Firefox browser opened

2. Payment page in Firefox

3. Google Pay button display:
-> Visible in Firefox ✓
-> Firefox-compatible styling
-> Clickable
-> Gecko engine rendering

4. Google Pay sheet opens:
-> Firefox implementation
-> Full functionality
-> Proper integration

5. Payment successful

6. Database verification:
-> transaction_status_id: 1
-> method_id: 8
-> gross: £55.00
-> Browser: Firefox

7. Firefox-specific validation:
-> Google Pay works in Firefox ✓
-> No Gecko engine issues
-> Full compatibility

8. Cross-browser requirement:
-> Sale processed fine in Firefox ✓""","""googlepay_web_adyen;
googlepay_web_browser;
cross_browser;
firefox;
""",P1,Cant be automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-030,Google Pay Web Sale - Different Card Types from Google Test Suite,"""- Merchant pointed to Adyen

- Google Pay enabled

- Multiple card types available in Google test suite

- Card type compatibility testing""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- Country: UK

- Currency: GBP

- Amount: £50.00 per test

- Google Pay test cards:
  - Visa (multiple types)
  - Mastercard (multiple types)
  - Discover
  - Amex (if supported)
  - Debit cards
  - Credit cards
  - Prepaid cards (if available)
  - Different card issuers

- All mandatory fields""","""1. Test with Visa Credit Card:
   - Click Google Pay button
   - Select Visa credit from test suite
   - Complete payment
   - Verify success
   - Check database

2. Test with Mastercard Credit:
   - Repeat above steps

3. Test with Visa Debit:
   - Repeat above steps

4. Test with Mastercard Debit:
   - Repeat above steps

5. Test with Discover:
   - Repeat above steps

6. Test with Amex (if supported):
   - Repeat above steps

7. Test with different issuers:
   - Various bank cards
   - Different countries of issue
   - Verify all process successfully

8. Verify database entries for all card types""","""CRITICAL: Sale should be processed fine with different test cards available on the Google test suite ✓

1. VISA CREDIT CARD:

-> Google Pay: Visa credit selected
-> Payment: Successful ✓
-> Database - payments:
   - transaction_status_id: 1
   - method_id: 8 (Google Pay)
   - Card type: Visa Credit
   - gross: £50.00
-> Adyen dashboard: Visa transaction visible

2. MASTERCARD CREDIT CARD:

-> Google Pay: Mastercard credit selected
-> Payment: Successful ✓
-> Database - payments:
   - transaction_status_id: 1
   - Card type: Mastercard Credit
   - gross: £50.00
-> Adyen dashboard: Mastercard transaction

3. VISA DEBIT CARD:

-> Google Pay: Visa debit selected
-> Payment: Successful ✓
-> Database - payments:
   - transaction_status_id: 1
   - Card type: Visa Debit
   - gross: £50.00
-> Debit card processing: Successful

4. MASTERCARD DEBIT CARD:

-> Google Pay: Mastercard debit selected
-> Payment: Successful ✓
-> Database - payments:
   - transaction_status_id: 1
   - Card type: Mastercard Debit
   - gross: £50.00
-> Debit card processing: Successful

5. DISCOVER CARD:

-> Google Pay: Discover selected
-> Payment: Successful ✓
-> Database - payments:
   - transaction_status_id: 1
   - Card type: Discover
   - gross: £50.00
-> Discover processing: Successful

6. AMEX CARD (if supported):

-> Google Pay: Amex selected
-> Payment: Successful ✓ (if merchant supports Amex)
-> Database - payments:
   - transaction_status_id: 1
   - Card type: Amex
   - gross: £50.00
-> Amex processing: Successful

7. DIFFERENT CARD ISSUERS:

Bank A Visa:
-> Payment: Successful ✓

Bank B Mastercard:
-> Payment: Successful ✓

International Visa:
-> Payment: Successful ✓

Various issuers tested:
-> All process successfully ✓

8. PREPAID CARDS (if available):

Visa Prepaid:
-> Google Pay: Prepaid card selected
-> Payment: Successful ✓
-> Card type: Prepaid Visa

9. Card type compatibility summary:

SUPPORTED CARD TYPES (all successful):
✓ Visa Credit
✓ Visa Debit
✓ Visa Prepaid
✓ Mastercard Credit
✓ Mastercard Debit
✓ Discover
✓ Amex (if merchant supports)

10. Database verification (all card types):

Common fields validated:
-> transaction_status_id: 1 (success)
-> payment_provider_id: 5 (Adyen)
-> transaction_method_id: 8 (Google Pay)
-> Card type captured correctly
-> Last 4 digits recorded
-> All process successfully ✓

11. Google test suite validation:

All test cards from Google suite:
-> Available in Google Pay sheet
-> Selectable by user
-> Process successfully
-> No card type issues
-> Full compatibility ✓

12. Adyen processing validation:

All card types:
-> Adyen accepts all
-> Authorization successful
-> Settlement processed
-> No card type restrictions
-> Compatible with Google Pay

13. Different test cards validated:

Card variety tested:
-> Credit cards ✓
-> Debit cards ✓
-> Prepaid cards ✓
-> Different networks ✓
-> Different issuers ✓
-> International cards ✓

All process fine ✓

14. Cross-card-type requirement met:

REQUIREMENT: Sale should be processed fine with different test cards available on the Google test suite ✓

RESULT: All card types from Google test suite process successfully ✓""","""googlepay_web_adyen;
googlepay_web_card_types;
multiple_cards;
google_test_suite;
""",P1,Automated
Adyen Google Pay,Google Pay Web,GP-WEB,GP-WEB-031,Google Pay Web Sale - Wallet top-up plus Google Pay combination,"""- Merchant pointed to Adyen

- Wallet module enabled for the merchant (wallet transactions and ledgers accessible)

- Customer wallet has partial balance available (e.g., £20.00) linked to the shopper_id

- Google Pay Web enabled in digital_wallet_visibility_rules for the merchant/country

- Wallet deduction + Google Pay top-up flow configured in checkout""","""- Email: testing@datman.je

- api_key: (refer to QA team)

- Webhook url: webhook_url

- Country: UK (country_id: 1)

- Currency: GBP

- Order total: £65.00

- Available wallet balance: £20.00

- Remaining amount to be collected via Google Pay: £45.00

- Address/avs objects formatted as per standard requirements""","""1. Launch checkout page for the qualifying merchant/customer

2. Verify wallet balance (£20.00) is pre-applied and shown in payment summary

3. Select Google Pay button to top up the outstanding £45.00

4. Choose a valid Google Pay test card (non-3DS for this scenario) and authorize the payment

5. Complete the payment flow and observe redirect to redirect_url

6. Capture order_id, wallet_transaction_id and Google Pay payment_id

7. Verify wallet ledger and database entries for both wallet and Google Pay portions""","""1. Wallet debit:

-> wallet_transactions (or wallet_ledger) records a £20.00 debit with status success, linked to the order_id and shopper_id

-> wallet balance reduced accordingly (wallet_balance = £0.00 post-transaction)

2. Google Pay portion:

-> gateway_request_log captures combined payload highlighting wallet + Google Pay context

-> payments table contains the Google Pay record for £45.00 with transaction_status_id = 1, payment_provider_id = 5, transaction_method_id = 8, country_code 'GB', currency_code 'GBP', psp_reference present

-> internal_reference ties to order_id (O<order_id>M<merchant_id>T<payment_id>)

3. Aggregated totals:

-> Order detail view shows wallet contribution £20.00 + Google Pay £45.00 = £65.00

-> webhook_log sends payment_success webhook after Google Pay authorization with gross amount £65.00 and metadata noting wallet contribution

4. Reporting:

-> Wallet statements show the debit entry

-> Adyen dashboard shows £45.00 Google Pay authorization (no duplicate for wallet portion)

5. Customer experience:

-> UI highlights wallet usage and remaining Google Pay charge

-> Redirect_url reached without errors""","""googlepay_web_adyen;
googlepay_web_wallet;
wallet_topup;
hybrid_payment;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-001,Google Pay Tokenpay Sale - UK Non-3DS Card - End-to-End,"""- Merchant pointed to Adyen

- Valid Adyen Google Pay token generated (UK)

- Token generation script available on Github

- Tokenpay API accessible""","""- Refer Git repository for tokenpay script

- Refer Apidog documentation for Tokenpay

- Country: UK (country_id: 1)

- Currency: GBP

- Amount: £50.00 (within merchant/country limit)

- Email: testing@datman.je

- api_key: (refer to QA team for Stage key)

- Google Pay token: Valid Adyen token for UK Non-3DS card

- Address objects format:
  address: {house_number, flat, address1, address2, postcode}
  avs: {house_number, postcode}
  AddressOnFile: [{AvsHouseNumber, AvsPostcode}]

- All mandatory fields""","""1. Generate valid Google Pay token using token generation script

2. Verify token encryption successful

3. Pass all valid details for Tokenpay sale

4. Run command: node <script_name> in terminal

5. Verify encryption of payload completed

6. Pass encrypted data to Tokenpay API

7. Hit API request

8. Verify API response returns success

Sample success response:
{
  ""pspReference"": ""..."",
  ""resultCode"": ""Authorised"",
  ""data"": ""...""
}

9. Capture order_id and psp_reference

10. Verify database entries

11. Verify Adyen dashboard""","""1. Payment completes successfully

2. API Response validation:
-> HTTP 200 OK
-> resultCode: ""Authorised""
-> pspReference: Adyen reference present
-> data: Encrypted response data

3. Database verification - gateway_request_log:
-> Entry created with raw payload
-> Payment method: Google Pay Tokenpay
-> Encrypted payload logged
-> Country: UK, Currency: GBP

4. Database verification - payments table:
-> transaction_status_id: 1 (success)
-> payment_provider_id: 5 (Adyen)
-> transaction_method_id: 8 (Google Pay)
-> transaction_time: Valid BST timestamp
-> firstname, lastname captured
-> psp_reference: Adyen reference
-> merchant_id present
-> country_code: 'GB'
-> currency_code: 'GBP'
-> fee: Calculated based on merchant fee_tier
-> net: gross - fee
-> gross: £50.00
-> internal_reference: O<order_id>M<merchant_id>T<payment_id>
-> last_4_digits: Last 4 of card
-> email_address: testing@datman.je
-> shopper_id populated

5. Database verification - webhook_log:
-> webhook_url present
-> action: 'payment_success'
-> encrypted_payload present
-> http_response_code: ""200""
-> payload: {transaction_id, customer_id, order_info_id, amount, reference, metadata}

6. Database verification - adyen_webhook_notification_log:
-> event: ""AUTHORISATION - true""
-> reference: O<order_id>M<merchant_id>T<payment_id>
-> merchant_id present
-> payload: Adyen webhook payload

7. Adyen UK dashboard verification:
-> Payment lifecycle: Complete
-> Transaction amount: £50.00 GBP
-> Payment method: Google Pay
-> Splits involved: (if any)
-> Authorization: Successful""","""googlepay_tokenpay_adyen;
googlepay_tokenpay;
region_uk;
currency_gbp;
non_3ds;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-002,Google Pay Tokenpay Sale - US Non-3DS Card,"""- Merchant in US pointed to Adyen

- Valid Adyen Google Pay token for US

- Token generation script available

- Tokenpay API accessible""","""- Refer Git repository and Apidog

- Country: US (country_id: 7)

- Currency: USD

- Amount: $75.00

- Email: testing@datman.je

- api_key: (refer to QA team)

- Google Pay token: Valid US Non-3DS token

- Address objects formatted

- All mandatory fields""","""1. Generate US Google Pay token

2. Verify token encryption

3. Prepare Tokenpay payload for US

4. Run tokenpay script

5. Hit Tokenpay API

6. Verify success response

7. Check database entries

8. Verify Adyen US dashboard""","""1. Payment successful

2. API Response:
-> resultCode: ""Authorised""
-> pspReference: US Adyen reference

3. Database - payments:
-> transaction_status_id: 1
-> country_code: 'US'
-> currency_code: 'USD'
-> gross: $75.00
-> US transaction processing

4. webhook_log: payment_success

5. Adyen US dashboard:
-> Amount: $75.00 USD
-> Google Pay Tokenpay
-> Authorization successful""","""googlepay_tokenpay_adyen;
googlepay_tokenpay;
region_us;
currency_usd;
non_3ds;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-003,Google Pay Tokenpay Sale - AU Non-3DS Card,"""- Merchant in Australia pointed to Adyen

- Valid Adyen Google Pay token for AU

- Token generation script available

- Tokenpay API accessible""","""- Refer Git repository and Apidog

- Country: Australia (country_id: 3)

- Currency: AUD

- Amount: 100 AUD

- Email: testing@datman.je

- api_key: (refer to QA team)

- Google Pay token: Valid AU Non-3DS token

- Address objects formatted

- All mandatory fields""","""1. Generate AU Google Pay token

2. Verify token encryption

3. Prepare AU Tokenpay payload

4. Run tokenpay script

5. Hit Tokenpay API

6. Verify success response

7. Check database

8. Verify Adyen AU dashboard""","""1. Payment successful

2. API Response:
-> resultCode: ""Authorised""
-> AU pspReference

3. Database - payments:
-> transaction_status_id: 1
-> country_code: 'AU'
-> currency_code: 'AUD'
-> gross: 100.00 AUD

4. webhook_log: payment_success

5. Adyen AU dashboard:
-> Amount: 100 AUD
-> Google Pay Tokenpay""","""googlepay_tokenpay_adyen;
googlepay_tokenpay;
region_au;
currency_aud;
non_3ds;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-004,Google Pay Tokenpay Sale - UK with 3DS Authentication,"""- Merchant in UK pointed to Adyen

- Valid Google Pay token for 3DS card (UK)

- 3DS authentication enabled

- Token generation script available

- 3DS URLs configured""","""- Refer Git repository and Apidog

- Country: UK (country_id: 1)

- Currency: GBP

- Amount: £100.00

- Google Pay token: Valid UK 3DS token

- 3DS URLs:
  - cancel_url: https://merchant.com/cancel
  - back_url: https://merchant.com/back
  - redirect_url: https://merchant.com/success

- Email: testing@datman.je

- api_key: (refer to QA team)

- All 3DS mandatory fields""","""1. Generate Google Pay token for 3DS card

2. Verify token encryption

3. Prepare Tokenpay payload with 3DS URLs

4. Run tokenpay script

5. Hit Tokenpay API

6. API returns 3DS challenge URL

7. System opens 3DS authentication page

8. User completes 3DS authentication (OTP/challenge)

9. 3DS authentication successful

10. Payment processes after 3DS

11. Verify database entries

12. Check Adyen dashboard""","""1. Tokenpay API initial response:
-> resultCode: ""RedirectShopper"" OR ""ChallengeShopper""
-> action.url: 3DS challenge URL
-> 3DS authentication required

2. CRITICAL: For Google Pay Tokenpay 3DS - it will open the 3DS page where the sale has to be authenticated ✓

3. 3DS page opens:
-> User redirected to 3DS authentication
-> OTP/Challenge presented
-> User completes authentication

4. 3DS authentication successful

5. Final API response (after 3DS):
-> resultCode: ""Authorised""
-> pspReference: Adyen reference
-> Payment authorized

6. Database verification - payments:
-> transaction_status_id: 1 (success)
-> payment_method_id: 8 (Google Pay)
-> country_code: 'GB'
-> gross: £100.00
-> 3DS authentication completed

7. Database verification - adyen_webhook_notification_log:
-> Entry created for 3DS authentication
-> challenge_required: true
-> authentication_result: success
-> 3DS version logged
-> Google Pay Tokenpay with 3DS

8. Database verification - webhook_log:
-> payment_success webhook sent AFTER 3DS completion
-> http_response_code: ""200""

9. Database verification - adyen_webhook_notification_log:
-> event: ""AUTHORISATION - true""
-> 3DS authentication details in payload

10. Adyen UK dashboard:
-> Payment lifecycle shows 3DS authentication
-> 3DS challenge completed
-> Amount: £100.00
-> Authorization successful
-> 3DS flags visible

11. 3DS flow validation:
-> Tokenpay initiated
-> 3DS required detected
-> 3DS page opened ✓
-> User authenticated ✓
-> Payment processed after 3DS ✓""","""googlepay_tokenpay_adyen;
googlepay_tokenpay_3ds;
region_uk;
3ds_authentication;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-005,Google Pay Tokenpay Sale - US with 3DS Authentication,"""- Merchant in US pointed to Adyen

- Valid Google Pay token for 3DS card (US)

- 3DS authentication enabled

- Token generation script available""","""- Refer Git repository and Apidog

- Country: US (country_id: 7)

- Currency: USD

- Amount: $150.00

- Google Pay token: Valid US 3DS token

- 3DS URLs configured

- Email: testing@datman.je

- All 3DS fields""","""1. Generate US 3DS Google Pay token

2. Prepare Tokenpay payload

3. Hit Tokenpay API

4. Receive 3DS challenge

5. 3DS page opens

6. Complete 3DS authentication

7. Payment processes

8. Verify database

9. Check Adyen dashboard""","""1. 3DS page opens ✓

2. User completes 3DS

3. Payment authorized

4. Database - payments:
-> transaction_status_id: 1
-> country: 'US', currency: 'USD'
-> gross: $150.00

5. adyen_webhook_notification_log:
-> 3DS authentication: success

6. Adyen US dashboard:
-> 3DS authentication visible
-> Amount: $150 USD""","""googlepay_tokenpay_adyen;
googlepay_tokenpay_3ds;
region_us;
3ds_authentication;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-006,Google Pay Tokenpay Sale - AU with 3DS Authentication,"""- Merchant in AU pointed to Adyen

- Valid Google Pay token for 3DS card (AU)

- 3DS authentication enabled""","""- Refer Git repository and Apidog

- Country: AU (country_id: 3)

- Currency: AUD

- Amount: 200 AUD

- Google Pay token: Valid AU 3DS token

- 3DS URLs configured

- All 3DS fields""","""1. Generate AU 3DS token

2. Prepare Tokenpay payload

3. Hit API

4. 3DS challenge returned

5. 3DS page opens

6. Complete authentication

7. Payment processes

8. Verify database""","""1. 3DS page opens ✓

2. Authentication successful

3. Payment authorized

4. Database - payments:
-> transaction_status_id: 1
-> country: 'AU', currency: 'AUD'
-> gross: 200 AUD

5. adyen_webhook_notification_log: 3DS success

6. Adyen AU dashboard: 3DS visible""","""googlepay_tokenpay_adyen;
googlepay_tokenpay_3ds;
region_au;
3ds_authentication;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-007,Google Pay Tokenpay Sale - Without Splits (Standard Sale),"""- Merchant pointed to Adyen

- Google Pay token generated

- NO split configuration in payload

- Standard sale scenario""","""- Refer Git repository and Apidog

- Country: UK

- Currency: GBP

- Amount: £75.00

- Google Pay token: Valid Non-3DS

- NO SplitFee array in payload

- Email: testing@datman.je

- All mandatory fields""","""1. Generate Google Pay token

2. Prepare Tokenpay payload WITHOUT splits

3. Verify NO SplitFee array

4. Run tokenpay script

5. Hit API

6. Verify success response

7. Check database - NO split entries

8. Verify single merchant payment""","""1. API Response:
-> resultCode: ""Authorised""
-> Single merchant payment

2. Database - payments:
-> Single entry for merchant
-> gross: £75.00
-> fee: merchant fee only
-> net: £75.00 - fee
-> NO split deductions

3. Database - payments_split_commission:
-> NO entries (table empty for this transaction)

4. Adyen dashboard:
-> Single merchant transaction
-> NO split allocation
-> Standard Tokenpay sale""","""googlepay_tokenpay_adyen;
googlepay_tokenpay_standard;
no_splits;
region_uk;
""",P1,Automated
Adyen Google Pay,Google Pay TokenPay,GP-TOKEN,GP-TOKEN-008,Google Pay Tokenpay Sale - With Split Type 1 (Food/Goods),"""- Merchant pointed to Adyen

- Google Pay token generated

- Split Type 1 configured

- Partner merchant ID available""","""- Refer Git repository and Apidog

- Country: UK

- Amount: £100.00

- Google Pay token: Valid Non-3DS

- SplitFee array:
[
  {""partner_merchant_id"": ""Split_M1"", ""type_id"": 1, ""value"": ""15.00""}
]

- Email: testing@datman.je

- All fields""","""1. Generate Google Pay token

2. Prepare Tokenpay payload WITH split

3. Include SplitFee array (Type 1: £15)

4. Run tokenpay script

5. Hit API

6. Verify success with splits

7. Check database entries (2 in payments)

8. Verify Adyen split allocation""","""1. API Response:
-> resultCode: ""Authorised""
-> Payment with split successful

2. Database - gateway_request_log:
-> SplitFee array in payload
-> Split Type 1 logged

3. Database - payments (2 entries):

Entry 1 - Main Merchant:
-> gross: £100.00
-> net: £100.00 - fee - £15.00
-> method_id: 8 (Google Pay)

Entry 2 - Split Merchant:
-> gross: £15.00
-> net: £15.00
-> commission_type_id: 1

4. Database - payments_split_commission:
-> Entry created
-> commission_type_id: 1
-> amount: £15.00

5. Adyen dashboard:
-> Split allocation visible
-> Main: net amount
-> Split: £15.00""","""googlepay_tokenpay_adyen;
googlepay_tokenpay_splits;
split_type_food_goods;
""",P1,Automated
